,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
1111,1230,West of Memphis,2012,Amy Berg,"Amy Berg, Billy McMillin","Michael Baden, Jason Baldwin, Holly Ballard, Jamie Clark Ballard",Documentary,English,New Zealand,147,309864
1115,1234,Death by China,2012,Peter Navarro,Peter Navarro,"Martin Sheen, Tom Danjzcek, Dan Fitzpatrick, Bill Loper",Documentary,English,USA,78,37412
1141,1260,The Devil Inside,2012,William Brent Bell,"William Brent Bell, Matthew Peterman","Fernanda Andrade, Simon Quarterman, Evan Helmuth, Ionut Grama",Horror,English,USA,83,53245055
1145,1264,Being Flynn,2012,Paul Weitz,"Paul Weitz, Nick Flynn (book)","Robert De Niro, Paul Dano, Julianne Moore, Olivia Thirlby",Drama,English,USA,102,526322
1149,1268,Stand Up Guys,2012,Fisher Stevens,Noah Haidle,"Al Pacino, Christopher Walken, Alan Arkin, Julianna Margulies",Comedy,English,USA,95,3301046
1171,1291,Citadel,2012,Ciaran Foy,Ciaran Foy,"Wunmi Mosaku, James Cosmo, Aneurin Barnard, Amy Shiels",Drama,English,Ireland,84,10080
1173,1293,More Than Honey,2012,Markus Imhoof,"Markus Imhoof, Kerstin Hoppenhaus","Fred Jaggi, Randolf Menzel, John Miller, Liane Singer",Documentary,German,Switzerland,95,31105
1183,1303,Zambezia,2012,Wayne Thornley,"Raffaella Delle Donne (screenplay by), Anthony Silverston (screenplay by), Wayne Thornley (screenplay by), Andrew Cook (screenplay by), Tom Kenny (additional writing material), Brent Palmer (creative development), Nik Rabinowitz (creative development), Lindsay van Blerk (additional story material)","Leonard Nimoy, Jeremy Suarez, Abigail Breslin, Jeff Goldblum",Animation,English,South Africa,83,1038657
1187,1309,Abraham Lincoln: Vampire Hunter,2012,Timur Bekmambetov,"Seth Grahame-Smith (screenplay by), Seth Grahame-Smith (based on the novel by)","Benjamin Walker, Dominic Cooper, Anthony Mackie, Mary Elizabeth Winstead",Action,English,USA,105,37300000
1202,1326,Robot & Frank,2012,Jake Schreier,Christopher Ford (screenplay),"Frank Langella, James Marsden, Liv Tyler, Peter Sarsgaard",Comedy,English,USA,89,3200000
1210,1335,The Dark Knight Rises,2012,Christopher Nolan,"Jonathan Nolan (screenplay), Christopher Nolan (screenplay), Christopher Nolan (story), David S. Goyer (story), Bob Kane (characters)","Christian Bale, Gary Oldman, Tom Hardy, Joseph Gordon-Levitt",Action,English,UK,164,448130642
1211,1336,The Revisionaries,2012,Scott Thurman,"Scott Thurman, Jawad Metni","Don McLeroy, Kathy Miller, Jonathan Saenz, Stephanie Klenzendorf",Documentary,English,USA,92,21731
1218,1343,Tim and Eric's Billion Dollar Movie,2012,"Tim Heidecker, Eric Wareheim","Tim Heidecker, Eric Wareheim, Jonathan Krisel (additional writing), Doug Lussenhop (additional writing), Jon Mugar (additional writing)","Bill A. Jones, Jeff Goldblum, Bob Odenkirk, Frank Slaten",Comedy,English,USA,93,145778
1222,1348,Offender,2012,Ron Scalpello,Paul Van Carter,"Joe Cole, English Frank, Kimberley Nixon, Shaun Dooley",Crime,English,UK,102,74154
1223,1349,Simon Killer,2012,Antonio Campos,"Antonio Campos, Antonio Campos (story), Brady Corbet (story), Mati Diop (story)","Brady Corbet, Nicolas Ronchi, Constance Rousseau, Lila Salet",Drama,English,USA,101,21303
1227,1353,Starlet,2012,Sean Baker,"Sean Baker, Chris Bergoch","Dree Hemingway, Boonee, Stella Maeve, Sheri Vecchio",Drama,English,USA,103,59014
1248,1375,A Werewolf Boy,2012,Sung-hee Jo,Sung-hee Jo,"Bo-Young Park, Joong-Ki Song, Yeong-ran Lee, Young-nam Jang",Fantasy,Korean,South Korea,122,149660
1256,1385,Sleepwalk with Me,2012,"Mike Birbiglia, Seth Barrish(co-director)","Mike Birbiglia (screenplay), Ira Glass (screenplay), Joe Birbiglia (screenplay), Seth Barrish (screenplay), Mike Birbiglia (based on the play ""Sleepwalk With Me"" by)","Mike Birbiglia, Lauren Ambrose, James Rebhorn, Carol Kane",Comedy,English,USA,81,2263436
1268,1398,Kiss of the Damned,2012,Xan Cassavetes,Xan Cassavetes,"Josephine de La Baume, Roxane Mesquida, Milo Ventimiglia, Caitlin Keats",Drama,English,USA,97,9167
1274,1404,I Declare War,2012,"Jason Lapeyre, Robert Wilson(co-director)",Jason Lapeyre,"Siam Yu, Gage Munroe, Michael Friend, Aidan Gouveia",Action,English,Canada,94,9825
1280,1412,In the Fog,2012,Sergey Loznitsa,"Vasiliy Bykov (novel), Sergey Loznitsa (adaptation)","Vladimir Svirskiy, Vladislav Abashin, Sergey Kolesov, Nikita Peremotov",Drama,Russian,Germany,127,7465
1293,1426,Student of the Year,2012,Karan Johar,"Renzil D'Silva (screenplay), Niranjan Iyengar (dialogue), Karan Johar","Sidharth Malhotra, Varun Dhawan, Alia Bhatt, Sana Saeed",Comedy,Hindi,India,146,670086
1298,1431,John Dies at the End,2012,Don Coscarelli,"Don Coscarelli (written for the screen by), David Wong (based on the story by)","Chase Williamson, Rob Mayes, Paul Giamatti, Clancy Brown",Comedy,English,USA,99,141307
1315,1450,Brave,2012,"Mark Andrews, Brenda Chapman, Steve Purcell(co-director)","Brenda Chapman (story by), Mark Andrews (screenplay by), Steve Purcell (screenplay by), Brenda Chapman (screenplay by), Irene Mecchi (screenplay by)","Kelly Macdonald, Billy Connolly, Emma Thompson, Julie Walters",Animation,English,USA,93,237282182
1318,1453,The Thieves,2012,Dong-hoon Choi,"Dong-hoon Choi (screenplay), Ki-cheol Lee (screenplay), Seong-hun Jeong (character created by: The Thieves)","Yoon-Seok Kim, Jung-jae Lee, Hye-su Kim, Ji-hyun Jun",Action,Korean,South Korea,135,316000
1327,1462,A Late Quartet,2012,Yaron Zilberman,"Seth Grossman (screenplay), Yaron Zilberman (screenplay), Yaron Zilberman (story)","Catherine Keener, Christopher Walken, Philip Seymour Hoffman, Mark Ivanir",Drama,English,USA,105,1400000
1328,1463,Upside Down,2012,Juan Solanas,"Juan Solanas (screenplay), Juan Solanas (adaptation), Santiago Amigorena (adaptation), Pierre Magny (adaptation)","Jim Sturgess, Kirsten Dunst, Timothy Spall, Blu Mankuma",Drama,English,Canada,109,69311
1331,1467,At Any Price,2012,Ramin Bahrani,"Ramin Bahrani, Hallie Elizabeth Newton","Dennis Quaid, Kim Dickens, Aaron B. Oduber, Jacob R. Oduber",Drama,English,USA,105,300000
1336,1472,Sightseers,2012,Ben Wheatley,"Alice Lowe, Steve Oram, Amy Jump (additional material)","Alice Lowe, Eileen Davies, Steve Oram, Roger Michael",Adventure,English,UK,88,26183
1339,1475,Big Miracle,2012,Ken Kwapis,"Jack Amiel (screenplay), Michael Begler (screenplay), Thomas Rose (book)","John Pingayak, Ahmaogak Sweeney, John Chase, Ishmael Angalook Hope",Biography,English,USA,107,20113965
1344,1481,Won't Back Down,2012,Daniel Barnz,"Brin Hill, Daniel Barnz","Maggie Gyllenhaal, Viola Davis, Oscar Isaac, Holly Hunter",Drama,English,USA,121,5308553
1358,1495,Our Children,2012,Joachim Lafosse,"Matthieu Reynaert (scenario), Thomas Bidegain (scenario), Joachim Lafosse (scenario)","Emilie Dequenne, Claire Bodson, Niels Arestrup, Tahar Rahim",Drama,French,Belgium,111,5500
1383,1521,Mugamoodi,2012,Myshkin,Myshkin,"Jiiva, Narain, Nassar, Pooja Hegde",Action,Tamil,India,150,101911
1399,1538,Light After Darkness,2012,Carlos Reygadas,Carlos Reygadas (screenplay),"Nathalia Acevedo, Rut Reygadas, Adolfo Jimenez Castro, Mitsy Ferrand",Drama,Spanish,Mexico,115,18544
1405,1545,Khiladi 786,2012,Ashish R. Mohan,"Kushal Ved Bakshi (screenplay), Bunty Rathore (dialogue), Himesh Reshammiya (story)","Akshay Kumar, Asin, Himesh Reshammiya, Mithun Chakraborty",Action,Hindi,India,141,352684
1429,1571,Inescapable,2012,Ruba Nadda,Ruba Nadda,"Alexander Siddig, Joshua Jackson, Marisa Tomei, Oded Fehr",Action,English,Canada,93,4063
1456,1599,The Expendables 2,2012,Simon West,"Richard Wenk (screenplay), Sylvester Stallone (screenplay), Ken Kaufman (story), David Agosto (story), Richard Wenk (story), Dave Callaham (characters)","Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren",Action,English,USA,103,85017401
1468,1613,Stuck in Love,2012,Josh Boone,Josh Boone,"Greg Kinnear, Jennifer Connelly, Lily Collins, Nat Wolff",Comedy,English,USA,97,100000
1471,1616,The Last Day of August,2012,Craig DiFolco,"Craig DiFolco, Sara Rempe","Sebastian Arcelus, Bill English, Rhett Henckel, Michael Izquierdo",Drama,English,USA,90,1693
1474,1619,The Man Who Shook the Hand of Vicente Fernandez,2012,Elia Petridis,Elia Petridis,"Ernest Borgnine, Barry Corbin, Carla Ortiz, Arturo del Puerto",Comedy,English,USA,99,9890
1478,1623,Battlefield America,2012,Chris Stokes,"Marques Houston (screenplay), Chris Stokes (screenplay)","Marques Houston, Mekia Cox, Lynn Whitfield, Tristen M. Carter",Drama,English,USA,106,169000
1483,1629,Vamps,2012,Amy Heckerling,Amy Heckerling,"Alicia Silverstone, Krysten Ritter, Larry Wilmore, Bettina Bresnan",Comedy,English,USA,92,2741
1488,1634,Indigo Children,2012,Eric Chaney,Eric Chaney,"Robert Olsen, Isabelle McNally, Christine Donlon, Arturo Castro",Drama,English,USA,72,2621
1493,1639,Renoir,2012,Gilles Bourdos,"Jacques Renoir (based on work ''Le tableau amoureux' by), Gilles Bourdos (screenplay), Jerome Tonnerre (screenplay), Michel Spinosa (screenplay collaboration)","Michel Bouquet, Christa Theret, Vincent Rottiers, Thomas Doret",Biography,French,France,111,1459649
1504,1653,Safety Not Guaranteed,2012,Colin Trevorrow,Derek Connolly,"Aubrey Plaza, Lauren Carlos, Basil Harris, Mary Lynn Rajskub",Comedy,English,USA,86,4007792
1506,1656,A Beautiful Soul,2012,Jeffrey W. Byrd,Lamont Magee (additional material),"Deitrick Haddon, Lesley-Ann Brandt, Harry Lennix, Robert Ri'chard",Drama,English,USA,87,54008
1511,1662,The Invisible War,2012,Kirby Dick,"Kirby Dick, Amy Ziering (additional writer), Douglas Blush (additional writer)","Amy Ziering, Kirby Dick, Kori Cioca, Jessica Hinves",Documentary,English,USA,93,66167
1533,1685,The Vow,2012,Michael Sucsy,"Abby Kohn (screenplay), Marc Silverstein (screenplay), Jason Katims (screenplay), Stuart Sender (story)","Rachel McAdams, Channing Tatum, Jessica Lange, Sam Neill",Drama,English,USA,104,125014030
1544,1698,Think Like a Man,2012,Tim Story,"Keith Merryman (screenplay), David A. Newman (screenplay), Steve Harvey (book)","Michael Ealy, Jerry Ferrara, Meagan Good, Regina Hall",Comedy,English,USA,122,91547205
1555,1709,21 Jump Street,2012,"Phil Lord, Christopher Miller","Michael Bacall (screenplay), Michael Bacall (story), Jonah Hill (story), Patrick Hasburgh (television series), Stephen J. Cannell (television series)","Jonah Hill, Channing Tatum, Brie Larson, Dave Franco",Action,English,USA,109,134000000
1556,1710,[REC] 3: Genesis,2012,Paco Plaza,"Luiso Berdejo (screenplay), Paco Plaza (screenplay), Luiso Berdejo (story), Paco Plaza (story), David Gallart (story)","Leticia Dolera, Diego Martin, Ismael Martinez, Alex Monner",Horror,Spanish,Spain,80,6921
1573,1727,The Bullet Vanishes,2012,Chi-Leung Law,"Chi-Leung Law, Sin Ling Yeung (original story), Sin Ling Yeung","Nicholas Tse, Ching Wan Lau, Mi Yang, Boran Jing",Action,Mandarin,China,108,109172
1579,1734,The Attack,2012,Ziad Doueiri,"Joelle Touma, Ziad Doueiri, Yasmina Khadra (novel)","Ali Suliman, Reymonde Amsallem, Evgenia Dodina, Dvir Benedek",Drama,Arabic,Lebanon,102,1103645
1580,1736,Approved for Adoption,2012,"Laurent Boileau, Jung","Laurent Boileau, Jung (also graphic novel)","Maxym Anciaux, Cathy Boquet, Mahe Collet, Christelle Cornil",Animation,French,France,70,4014
1582,1738,Talaash,2012,Reema Kagti,"Farhan Akhtar (dialogue), Anurag Kashyap (additional dialogue), Zoya Akhtar (story), Reema Kagti (story), Zoya Akhtar (screenplay), Reema Kagti (screenplay)","Aamir Khan, Kareena Kapoor, Nawazuddin Siddiqui, Rajkummar Rao",Crime,Hindi,India,140,2706375
1593,1749,About Cherry,2012,Stephen Elliott,"Stephen Elliott, Lorelei Lee","Ashley Hinshaw, Lili Taylor, Dev Patel, Diane Farr",Drama,English,USA,98,2760
1595,1751,Pieta,2012,Ki-duk Kim,Ki-duk Kim,"Min-soo Jo, Jung-Jin Lee, Ki-Hong Woo, Eunjin Kang",Crime,Korean,South Korea,104,13177
1599,1755,A Green Story,2012,Nick Agiashvili,Nick Agiashvili,"Shannon Elizabeth, Ed O'Ross, Billy Zane, Annabella Sciorra",Biography,English,USA,90,12519
1607,1763,Evocateur: The Morton Downey Jr. Movie,2012,"Seth Kramer, Daniel A. Miller, Jeremy Newberger",Daniel A. Miller,"Morton Downey Jr., Glenn Beck, Victoria Jackson, Bob Pittman",Documentary,English,USA,90,21476
1628,1787,No One Lives,2012,Ryuhei Kitamura,David Cohen,"Luke Evans, Adelaide Clemens, Lee Tergesen, Derek Magyar",Horror,English,USA,86,53929
1637,1796,To the Arctic 3D,2012,Greg MacGillivray,Stephen Judson,"Leanne Allison, Karsten Heuer, Bjorne Kvernmo, Simon Qamanirq",Documentary,English,USA,40,14445922
1641,1800,The Hunger Games,2012,Gary Ross,"Gary Ross (screenplay), Suzanne Collins (screenplay), Billy Ray (screenplay), Suzanne Collins (novel)","Stanley Tucci, Wes Bentley, Jennifer Lawrence, Willow Shields",Action,English,USA,142,407981652
1642,1801,An Inconsistent Truth,2012,Shayne Edwards,Phil Valentine,"Phil Valentine, Newt Gingrich, Jim DeMint, James Inhofe",Documentary,English,USA,89,52756
1645,1805,Prometheus,2012,Ridley Scott,"Jon Spaihts, Damon Lindelof, Dan O'Bannon (based on elements created by), Ronald Shusett (based on elements created by)","Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba",Adventure,English,USA,124,126464904
1652,1813,Fun Size,2012,Josh Schwartz,Max Werner,"Victoria Justice, Jackson Nicoll, Chelsea Handler, Josh Pence",Adventure,English,USA,86,9402410
1662,1824,The Avengers,2012,Joss Whedon,"Joss Whedon (screenplay), Zak Penn (story), Joss Whedon (story)","Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth",Action,English,USA,143,623279547
1675,1837,Thuppakki,2012,A.R. Murugadoss,"A.R. Murugadoss (dialogue), A.R. Murugadoss (screenplay), A.R. Murugadoss (story)","Joseph Vijay, Kajal Aggarwal, Vidyut Jammwal, Sathyan",Action,Tamil,India,165,134280
1679,1841,Frankenweenie,2012,Tim Burton,"Leonard Ripps, Tim Burton (original idea), John August (screenplay)","Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan",Animation,English,USA,87,35287788
1689,1851,Paradise: Faith,2012,Ulrich Seidl,"Ulrich Seidl (screenplay), Veronika Franz (screenplay)","Maria Hofstatter, Nabil Saleh, Rene Rupnik, Natalya Baranova",Drama,German,Austria,115,3075
1712,1874,Wreck-It Ralph,2012,Rich Moore,"Rich Moore (story by), Phil Johnston (story by), Jim Reardon (story by), Phil Johnston (screenplay by), Jennifer Lee (screenplay by), John C. Reilly (additional story material by), Sam Levine (additional story material by), Jared Stern (additional story material by)","John C. Reilly, Sarah Silverman, Jack McBrayer, Jane Lynch",Animation,English,USA,101,189412677
1718,1880,The Other Son,2012,Lorraine Levy,"Noam Fitoussi (original idea), Lorraine Levy (screenplay), Nathalie Saugeon (screenplay)","Emmanuelle Devos, Pascal Elbe, Jules Sitruk, Mehdi Dehbi",Drama,French,France,105,844112
1725,1888,Ek Tha Tiger,2012,Kabir Khan,"Aditya Chopra, Kabir Khan (dialogue), Kabir Khan (screenplay), Neelesh Misra (dialogue), Neelesh Misra (screenplay)","Salman Khan, Katrina Kaif, Girish Karnad, Roshan Seth",Action,Hindi,India,132,2437447
1736,1900,Cheerful Weather for the Wedding,2012,Donald Rice,"Mary Henely-Magill (screenplay), Donald Rice, Julia Strachey (novel)","Elizabeth McGovern, Eva Traynor, Paola Dionisotti, Sophie Stanton",Comedy,English,UK,89,1949
1738,1902,Vettai,2012,N. Linguswamy,"N. Linguswamy, Brindha Sarathy","Arya, Madhavan, Sameera Reddy, Amala Paul",Action,Tamil,India,150,198192
1739,1903,Snow White and the Huntsman,2012,Rupert Sanders,"Evan Daugherty (screenplay), John Lee Hancock (screenplay), Hossein Amini (screenplay), Evan Daugherty (screen story)","Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin",Action,English,USA,127,155081785
1744,1908,The Collection,2012,Marcus Dunstan,"Patrick Melton, Marcus Dunstan, Patrick Melton (characters), Marcus Dunstan (characters)","Josh Stewart, Emma Fitzpatrick, Christopher McDonald, Lee Tergesen",Horror,English,USA,82,6842058
1746,1910,Ai Weiwei: Never Sorry,2012,Alison Klayman,Alison Klayman,"Weiwei Ai, Dan Ai, Lao Ai, Lee Ambrozy",Documentary,English,USA,91,500000
1748,1912,The Watch,2012,Akiva Schaffer,"Jared Stern, Seth Rogen, Evan Goldberg","Ben Stiller, Vince Vaughn, Jonah Hill, Richard Ayoade",Action,English,USA,102,34100000
1753,1917,Haute Cuisine,2012,Christian Vincent,"Etienne Comar (screenplay), Christian Vincent (screenplay), Daniele Mazet-Delpeuch (story)","Catherine Frot, Arthur Dupont, Jean d'Ormesson, Hippolyte Girardot",Biography,French,France,95,134515
1755,1919,Struck by Lightning,2012,Brian Dannelly,Chris Colfer,"Rebel Wilson, Chris Colfer, Allison Janney, Scott Bailey",Comedy,English,USA,90,100000
1765,1929,How to Survive a Plague,2012,David France,"David France, Woody Richman, Tyler H. Walk, Jonathan Oppenheim (story consultant), Jenny Raskin (story consultant), Stephen Winter (story consultant)","Ed Koch, David Barr, Bob Rafsky, Jim Eigo",Documentary,English,USA,110,122665
1775,1941,Act of Valor,2012,"Mike McCoy, Scott Waugh",Kurt Johnstad,"Rorke Denver, Dave, Sonny, Weimy",Action,English,USA,110,65800000
1776,1942,Agneepath,2012,Karan Malhotra,"Ila Bedi Dutta (screenplay), Karan Malhotra (screenplay), Piyush Mishra (dialogue)","Hrithik Roshan, Priyanka Chopra, Sanjay Dutt, Rishi Kapoor",Action,Hindi,India,174,1973574
1811,1979,Ferrari Ki Sawaari,2012,Rajesh Mapuskar,"Vidhu Vinod Chopra (original story and screenplay), Rajesh Mapuskar (original story and screenplay), Rajkumar Hirani (original story and dialogue), Shekhar Dhavalikar (script associate), Ranjeet Bahadur (dialogue associate)","Sharman Joshi, Boman Irani, Ritvik Sahore, Paresh Rawal",Comedy,Hindi,India,140,420046
1812,1981,To Rome with Love,2012,Woody Allen,Woody Allen,"Pierluigi Marchionne, Flavio Parenti, Alison Pill, Alessandro Tiberi",Comedy,English,USA,112,16500000
1841,2011,The Twilight Saga: Breaking Dawn - Part 2,2012,Bill Condon,"Melissa Rosenberg (screenplay), Stephenie Meyer (novel)","Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli",Adventure,English,USA,115,292298923
1847,2017,Mirror Mirror,2012,Tarsem Singh,"Marc Klein (screenplay), Jason Keller (screenplay), Melisa Wallack (screen story)","Julia Roberts, Lily Collins, Armie Hammer, Nathan Lane",Adventure,English,USA,106,64933670
1859,2029,StreetDance 2,2012,"Max Giwa, Dania Pasquini",Jane English (characters),"Falk Hentschel, Sofia Boutella, George Sampson, Stephanie Nguyen",Drama,English,UK,85,1124582
1864,2034,This Means War,2012,McG,"Timothy Dowling (screenplay), Simon Kinberg (screenplay), Timothy Dowling (story), Marcus Gautesen (story)","Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger",Action,English,USA,103,54758461
1872,2045,Like Someone in Love,2012,Abbas Kiarostami,"Abbas Kiarostami (screenplay), Mohammad Rahmani (screenplay collaborator: Grandmother's messages)","Tadashi Okuno, Rin Takanashi, Ryo Kase, Denden",Drama,Japanese,Japan,109,144289
1884,2057,Bullet to the Head,2012,Walter Hill,"Alessandro Camon (screenplay by), Alexis Nolent (based on the graphic novel ""Du plomb dans la tete"" written by), Colin Wilson (based on the graphic novel ""Du plomb dans la tete"" illustrated by)","Sylvester Stallone, Sung Kang, Sarah Shahi, Adewale Akinnuoye-Agbaje",Action,English,USA,92,9500000
1905,2080,Jack Reacher,2012,Christopher McQuarrie,"Lee Child (based on the book ""One Shot"" by), Christopher McQuarrie (written for the screen by)","Tom Cruise, Rosamund Pike, Richard Jenkins, David Oyelowo",Action,English,USA,130,80033643
1924,2099,Chimpanzee,2012,"Alastair Fothergill, Mark Linfield","Alastair Fothergill (original concept), Mark Linfield (original concept), Mark Linfield, Alastair Fothergill, Don Hahn",Tim Allen,Documentary,English,Tanzania,78,28965459
1930,2105,Paranormal Activity 4,2012,"Henry Joost, Ariel Schulman","Christopher Landon (screenplay), Chad Feehan (story), Oren Peli (film ""Paranormal Activity"")","Katie Featherston, Kathryn Newton, Matt Shively, Aiden Lovekamp",Horror,English,USA,88,53921335
1937,2112,Chasing Mavericks,2012,"Michael Apted, Curtis Hanson","Kario Salem (screenplay), Jim Meenaghan (story), Brandon Hooper (story)","Gerard Butler, Jonny Weston, Elisabeth Shue, Abigail Spencer",Biography,English,USA,116,5800000
1943,2118,Ruby Sparks,2012,"Jonathan Dayton, Valerie Faris",Zoe Kazan,"Paul Dano, Zoe Kazan, Chris Messina, Annette Bening",Comedy,English,USA,104,2535819
1950,2125,If I Were You,2012,Joan Carr-Wiggin,Joan Carr-Wiggin,"Marcia Gay Harden, Leonor Watling, Joseph Kell, Daniela Saioni",Comedy,English,UK,115,9222
1966,2141,V/H/S,2012,"Matt Bettinelli-Olpin, David Bruckner, Tyler Gillett, Justin Martinez, Glenn McQuaid, Radio Silence, Joe Swanberg, Chad Villella, Ti West, Adam Wingard","Brad Miska (concept), Simon Barrett, David Bruckner, Nicholas Tecosky, Ti West, Glenn McQuaid, Simon Barrett, Radio Silence, Matt Bettinelli-Olpin, Tyler Gillett, Justin Martinez, Chad Villella","Calvin Reeder, Lane Hughes, Kentucker Audley, Adam Wingard",Horror,English,USA,116,68296
1967,2142,Unconditional Love,2012,Bryn Higgins,Sukey Fisher,"Christian Cooke, Harry McEntire, Madeleine Clark, Melanie Hill",Drama,English,UK,92,1000000
1977,2152,Populaire,2012,Regis Roinsard,"Regis Roinsard (scenario), Daniel Presley (scenario), Romain Compingt (scenario)","Romain Duris, Deborah Francois, Berenice Bejo, Shaun Benson",Comedy,French,France,111,119375
1983,2158,Battleship,2012,Peter Berg,"Jon Hoeber, Erich Hoeber","Taylor Kitsch, Alexander Skarsgard, Rihanna, Brooklyn Decker",Action,English,USA,131,65173160
1987,2163,Rust and Bone,2012,Jacques Audiard,"Jacques Audiard (screenplay), Thomas Bidegain (screenplay), Craig Davidson (story)","Marion Cotillard, Matthias Schoenaerts, Armand Verdure, Celine Sallette",Drama,French,France,120,1900000
1993,2170,Flight,2012,Robert Zemeckis,John Gatins,"Nadine Velazquez, Denzel Washington, Carter Cabassa, Adam C. Edwards",Drama,English,USA,138,89400000
1998,2176,Bel Ami,2012,"Declan Donnellan, Nick Ormerod","Guy de Maupassant (novel), Rachel Bennette (screenplay)","Robert Pattinson, Uma Thurman, Kristin Scott Thomas, Christina Ricci",Drama,English,UK,102,803761
2000,2178,Jayne Mansfield's Car,2012,Billy Bob Thornton,"Billy Bob Thornton, Tom Epperson","Robert Duvall, John Hurt, Billy Bob Thornton, Kevin Bacon",Drama,English,USA,122,14276
2003,2181,Luv Shuv Tey Chicken Khurana,2012,Sameer Sharma,"Sumit Batheja, Sameer Sharma","Kunal Kapoor, Huma Qureshi, Vinod Nagpal, Rajesh Sharma",Comedy,Hindi,India,140,140057
2011,2190,Hit and Run,2012,"David Palmer, Dax Shepard",Dax Shepard,"Kristen Bell, Dax Shepard, Tom Arnold, Kristin Chenoweth",Action,English,USA,100,13600000
2021,2200,Seven Psychopaths,2012,Martin McDonagh,Martin McDonagh,"Michael Pitt, Michael Stuhlbarg, Sam Rockwell, Colin Farrell",Comedy,English,UK,110,15000000
2030,2209,Not Fade Away,2012,David Chase,David Chase,"John Magaro, Jack Huston, Will Brill, Brahm Vaccarella",Drama,English,USA,112,605747
2040,2220,Paan Singh Tomar,2012,Tigmanshu Dhulia,"Sanjay Chauhan (screenplay), Tigmanshu Dhulia (screenplay)","Irrfan Khan, Ravi Bhushan Bhartiya, Hemendra Dandotiya, Mahie Gill",Action,Hindi,India,135,39567
2047,2228,Ill Manors,2012,Plan B,Plan B,"Riz Ahmed, Ed Skrein, Lee Allen, Mem Ferda",Crime,English,UK,121,256288
2055,2236,Chernobyl Diaries,2012,Bradley Parker,"Oren Peli (screenplay), Carey Van Dyke (screenplay), Shane Van Dyke (screenplay), Oren Peli (story)","Ingrid Bolso Berdal, Dimitri Diatchenko, Olivia Taylor Dudley, Devin Kelley",Horror,English,USA,86,18100000
2075,2258,The Lucky One,2012,Scott Hicks,"Will Fetters (screenplay), Nicholas Sparks (novel)","Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart",Drama,English,USA,101,60443237
2080,2263,John Carter,2012,Andrew Stanton,"Andrew Stanton (screenplay by), Mark Andrews (screenplay by), Michael Chabon (screenplay by), Edgar Rice Burroughs (based on the story ""A Princess of Mars"" by)","Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe",Action,English,USA,132,73058679
2089,2274,The Lords of Salem,2012,Rob Zombie,Rob Zombie,"Sheri Moon Zombie, Bruce Davison, Jeff Daniel Phillips, Judy Geeson",Horror,English,USA,101,1000000
2095,2280,Get the Gringo,2012,Adrian Grunberg,"Mel Gibson, Stacy Perskie, Adrian Grunberg","Mel Gibson, Kevin Balmore, Daniel Gimenez Cacho, Jesus Ochoa",Action,English,USA,96,493573
2102,2287,Tai Chi Zero,2012,Stephen Fung,"Chia-Lu Chang (screenplay), Kuo-Fu Chen (story), Hsiao-tse Cheng (screenplay)","Hark-On Fung, Xiaochao Yuan, Stephen Fung, Eddie Peng",Action,Mandarin,China,98,151557
2106,2291,Savages,2012,Oliver Stone,"Shane Salerno (screenplay), Don Winslow (screenplay), Oliver Stone (screenplay), Don Winslow (novel)","Blake Lively, Taylor Kitsch, Aaron Taylor-Johnson, Jana Banker",Crime,English,USA,131,47300000
2109,2294,War Witch,2012,Kim Nguyen,Kim Nguyen,"Rachel Mwanza, Alain Lino Mic Eli Bastien, Serge Kanyinda, Ralph Prosper",Drama,French,Canada,90,28620
2112,2297,Meeting Evil,2012,Chris Fisher,"Thomas Berger (novel), Chris Fisher","Luke Wilson, Samuel L. Jackson, Leslie Bibb, Peyton List",Crime,English,USA,89,181
2119,2304,Trade of Innocents,2012,Christopher M. Bessette,Christopher M. Bessette,"Dermot Mulroney, Mira Sorvino, John Billingsley, Trieu Tran",Drama,English,USA,88,15059
2124,2309,Silent Hill: Revelation,2012,M.J. Bassett,"M.J. Bassett, Laurent Hadida (adaptation), Keiichiro Toyama (video games)","Adelaide Clemens, Kit Harington, Carrie-Anne Moss, Sean Bean",Horror,English,Canada,95,17529157
2125,2311,The Patience Stone,2012,Atiq Rahimi,"Jean-Claude Carriere (scenario), Atiq Rahimi (scenario), Atiq Rahimi (from the novel by)","Golshifteh Farahani, Hamid Djavadan, Hassina Burgan, Massi Mrowat",Drama,Persian,Afghanistan,102,71282
2141,2330,Mansome,2012,Morgan Spurlock,"Jeremy Chilnick, Morgan Spurlock","Jason Bateman, Will Arnett, Isaiah Mustafa, Brett McKay",Documentary,English,USA,82,18395
2168,2357,Gimme the Loot,2012,Adam Leon,Adam Leon,"Tashiana Washington, Ty Hickson, Meeko, Sam Soghor",Comedy,English,USA,81,97768
