,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
1524,1676,One Two Three,2008,Ashwani Dhir,Ashwani Dhir (screenplay),"Tusshar Kapoor, Sunil Shetty, Paresh Rawal, Esha Deol",Comedy,Hindi,India,135,246724
1527,1679,Taken,2008,Pierre Morel,"Luc Besson, Robert Mark Kamen","Liam Neeson, Maggie Grace, Leland Orser, Jon Gries",Action,English,France,94,144924285
1528,1680,Meet the Browns,2008,Tyler Perry,Tyler Perry (play),"Tyler Perry, David Mann, Tamela J. Mann, Angela Bassett",Comedy,English,USA,100,41939392
1547,1701,Wendy and Lucy,2008,Kelly Reichardt,"Jonathan Raymond (screenplay by), Kelly Reichardt (screenplay by), Jonathan Raymond (story by)","Michelle Williams, Lucy, David Koppell, Max Clement",Drama,English,USA,80,700720
1552,1706,Bangkok Dangerous,2008,"Danny Pang, Oxide Chun Pang","Jason Richman (screenplay), Oxide Chun Pang, Danny Pang","Nicolas Cage, Shahkrit Yamnarm, Charlie Yeung, Panward Hemmanee",Action,English,USA,99,15195406
1565,1719,The Mysteries of Pittsburgh,2008,Rawson Marshall Thurber,"Rawson Marshall Thurber (screenplay), Michael Chabon (novel)","Jon Foster, Peter Sarsgaard, Sienna Miller, Nick Nolte",Adventure,English,USA,95,32783
1567,1721,The Incredible Hulk,2008,Louis Leterrier,"Zak Penn (screenplay), Zak Penn (screen story), Stan Lee (Marvel comic book), Jack Kirby (Marvel comic book)","Edward Norton, Liv Tyler, Tim Roth, William Hurt",Action,English,USA,112,134518390
1575,1729,Doomsday,2008,Neil Marshall,Neil Marshall,"Caryn Peterson, Adeola Ariyo, Emma Cleasby, Christine Tomlinson",Action,English,UK,105,10955425
1590,1746,Gran Torino,2008,Clint Eastwood,"Nick Schenk (screenplay), Dave Johannson (story), Nick Schenk (story)","Clint Eastwood, Christopher Carley, Bee Vang, Ahney Her",Drama,English,Germany,116,148055047
1602,1758,Wanted,2008,Timur Bekmambetov,"Michael Brandt (screenplay), Derek Haas (screenplay), Chris Morgan (screenplay), Michael Brandt (story), Derek Haas (story), Mark Millar (comic book series), J.G. Jones (comic book series)","James McAvoy, Morgan Freeman, Angelina Jolie, Terence Stamp",Action,English,USA,110,134294280
1615,1771,Smart People,2008,Noam Murro,Mark Poirier,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page",Comedy,English,USA,95,9496882
1620,1779,Mia and the Migoo,2008,Jacques-Remy Girerd,"Benoit Chieux (screenplay), Jacques-Remy Girerd, Antoine Lanciaux (screenplay), Stephanie Sheh (adaptation), Iouri Tcherenkov (screenplay)","Dany Boon, John DiMaggio, Garance Lagraa, Charlie Girerd",Animation,French,France,92,16975
1623,1782,The Eye,2008,"David Moreau, Xavier Palud","Sebastian Gutierrez (screenplay), Yuet-Jan Hui, Oxide Chun Pang, Danny Pang","Jessica Alba, Alessandro Nivola, Parker Posey, Rade Serbedzija",Horror,English,USA,98,31400000
1630,1789,Doubt,2008,John Patrick Shanley,"John Patrick Shanley (screenplay), John Patrick Shanley (play)","Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis",Drama,English,USA,104,33422556
1632,1791,Mirrors,2008,Alexandre Aja,"Alexandre Aja (screenplay), Gregory Levasseur (screenplay), Sung-ho Kim (Korean motion picture ""Into the Mirror"")","Kiefer Sutherland, Paula Patton, Cameron Boyce, Arika Gluck",Horror,English,USA,110,30575158
1657,1818,Fireflies in the Garden,2008,Dennis Lee,"Robert Frost (poem), Dennis Lee","Ryan Reynolds, Willem Dafoe, Emily Watson, Carrie-Anne Moss",Drama,English,USA,120,36884
1678,1840,The Ruins,2008,Carter Smith,"Scott B. Smith (screenplay), Scott B. Smith (novel)","Jonathan Tucker, Jena Malone, Laura Ramsey, Shawn Ashmore",Horror,English,USA,90,17402425
1704,1866,The Loss of a Teardrop Diamond,2008,Jodie Markell,Tennessee Williams (screenplay),"Bryce Dallas Howard, Chris Evans, Will Patton, Ann-Margret",Drama,English,USA,102,94513
1706,1868,Yes Man,2008,Peyton Reed,"Nicholas Stoller (screenplay), Jarrad Paul (screenplay), Andrew Mogel (screenplay), Danny Wallace (book)","Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins",Comedy,English,USA,104,97600000
1716,1878,Stop-Loss,2008,Kimberly Peirce,"Mark Richard, Kimberly Peirce","Ryan Phillippe, Joseph Gordon-Levitt, Rob Brown, Channing Tatum",Drama,English,USA,112,10796776
1754,1918,Hellboy II: The Golden Army,2008,Guillermo del Toro,"Guillermo del Toro (screenplay), Guillermo del Toro (story), Mike Mignola (story), Mike Mignola (comic book)","Ron Perlman, Selma Blair, Doug Jones, John Alexander",Action,English,USA,120,75754670
1756,1920,Changeling,2008,Clint Eastwood,J. Michael Straczynski,"Angelina Jolie, Gattlin Griffith, Michelle Gunn, Jan Devereaux",Biography,English,USA,141,35707327
1769,1933,The Heir Apparent: Largo Winch,2008,Jerome Salle,"Julien Rappeneau (screenplay), Jerome Salle (screenplay), Jean Van Hamme (comic), Philippe Francq (comic)","Tomer Sisley, Kristin Scott Thomas, Predrag 'Miki' Manojlovic, Melanie Thierry",Action,French,France,108,32060
1797,1964,Prince of Broadway,2008,Sean Baker,"Sean Baker, Darren Dean","Prince Adu, Karren Karagulian, Aiden Noesi, Keyali Mayaga",Drama,English,USA,100,20450
1849,2019,Appaloosa,2008,Ed Harris,"Robert Knott (screenplay), Ed Harris (screenplay), Robert B. Parker (novel)","Robert Jauregui, Jeremy Irons, Timothy V. Murphy, Luce Rains",Crime,English,USA,115,20157730
1867,2039,College,2008,Deb Hagan,"Dan Callahan, Adam Ellison","Drake Bell, Andrew Caldwell, Andree Moss, Carolyn Moss",Comedy,English,USA,94,4700000
1869,2041,Quantum of Solace,2008,Marc Forster,"Paul Haggis, Neal Purvis, Robert Wade","Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench",Action,English,UK,106,168400000
1879,2052,Nothing Like the Holidays,2008,Alfredo Rodriguez de Villa,"Alison Swan (screenplay), Rick Najera (screenplay), Robert Teitel (story), Rene M. Rigal (story)","Alfred Molina, Elizabeth Pena, Freddy Rodriguez, Luis Guzman",Comedy,English,USA,98,7478384
1896,2070,Meet the Spartans,2008,"Jason Friedberg, Aaron Seltzer","Jason Friedberg, Aaron Seltzer","Sean Maguire, Carmen Electra, Ken Davitian, Kevin Sorbo",Comedy,English,USA,86,38200000
1903,2078,Everlasting Moments,2008,Jan Troell,"Niklas Radstrom (screenplay), Jan Troell (story), Agneta Ulfsater-Troell (story), Maja Oman (memoirs)","Maria Heiskanen, Mikael Persbrandt, Jesper Christensen, Callin Ohrvall",Biography,Swedish,Sweden,131,1500000
1904,2079,Meet Dave,2008,Brian Robbins,"Rob Greenberg, Bill Corbett","Eddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan",Adventure,English,USA,90,11644832
1913,2088,Oye Lucky! Lucky Oye!,2008,Dibakar Banerjee,"Dibakar Banerjee (screenplay), Urmi Juvekar (screenplay), Manu Rishi Chadha (dialogues)","Abhay Deol, Paresh Rawal, Neetu Chandra, Archana Puran Singh",Comedy,Hindi,India,125,61507
1929,2104,Fool's Gold,2008,Andy Tennant,"John Claflin (screenplay), Daniel Zelman (screenplay), Andy Tennant (screenplay), John Claflin (story), Daniel Zelman (story)","Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena",Action,English,USA,112,70158206
1952,2127,The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,Mike Nawrocki,Phil Vischer,"Phil Vischer, Mike Nawrocki, Cam Clarke, Laura Gerow",Animation,English,USA,85,12701880
1972,2147,The Haunting of Molly Hartley,2008,Mickey Liddell,"John Travis, Rebecca Sonnenshine","Haley Bennett, Jake Weber, Chace Crawford, Shannon Woodward",Drama,English,USA,82,13350177
1990,2166,The Oxford Murders,2008,Alex de la Iglesia,"Alex de la Iglesia (screenplay), Jorge Guerricaechevarria (screenplay), Guillermo Martinez (novel)","Elijah Wood, John Hurt, Leonor Watling, Julie Cox",Crime,English,Spain,104,3607
2010,2189,Body of Lies,2008,Ridley Scott,"William Monahan (screenplay), David Ignatius (novel)","Leonardo DiCaprio, Russell Crowe, Mark Strong, Golshifteh Farahani",Action,English,USA,128,39380442
2015,2194,Miracle at St. Anna,2008,Spike Lee,"James McBride (screenplay), James McBride (novel)","Derek Luke, Michael Ealy, Laz Alonso, Omar Benson Miller",Action,English,USA,160,7756328
2018,2197,Management,2008,Stephen Belber,Stephen Belber,"Jennifer Aniston, Steve Zahn, Margo Martindale, Fred Ward",Comedy,English,USA,94,809787
2026,2205,Valkyrie,2008,Bryan Singer,"Christopher McQuarrie, Nathan Alexander","Tom Cruise, Kenneth Branagh, Bill Nighy, Tom Wilkinson",Drama,English,USA,121,82989109
2036,2215,The Longshots,2008,Fred Durst,Nick Santora,"Ice Cube, Keke Palmer, Tasha Smith, Jill Marie Jones",Biography,English,USA,94,11389715
2043,2224,Step Brothers,2008,Adam McKay,"Will Ferrell (screenplay), Adam McKay (screenplay), Will Ferrell (story), Adam McKay (story), John C. Reilly (story)","Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins",Comedy,English,USA,98,100468793
2057,2238,Hamlet 2,2008,Andrew Fleming,"Pam Brady, Andrew Fleming","Steve Coogan, Catherine Keener, Joseph Julian Soria, Skylar Astin",Comedy,English,USA,92,4784111
2067,2249,Space Chimps,2008,Kirk DeMicco,"Kirk DeMicco (screenplay), Robert Moreland (screenplay), Kirk DeMicco (story), Jason Mayland (additional screenplay material)","Andy Samberg, Cheryl Hines, Jeff Daniels, Patrick Warburton",Animation,English,USA,81,29942542
2076,2259,CSNY/Deja Vu,2008,"Neil Young, Benjamin Johnson","Mike Cerre (documentary written by), Neil Young","David Crosby, Stephen Stills, Graham Nash, Neil Young",Documentary,English,USA,96,32910
2077,2260,Bedtime Stories,2008,Adam Shankman,"Matt Lopez (screenplay), Tim Herlihy (screenplay), Matt Lopez (story)","Adam Sandler, Keri Russell, Guy Pearce, Russell Brand",Comedy,English,USA,99,109993847
2082,2266,Free Style,2008,William Dear,"Jeffrey Nicholson, Joshua Leibner","Corbin Bleu, Madison Pettis, Penelope Ann Miller, Sandra Echeverria",Drama,English,Canada,94,97764
2086,2271,How to Lose Friends & Alienate People,2008,Robert B. Weide,"Peter Straughan (screenplay), Toby Young (book)","Kelan Pannell, Janette Scott, Danny Huston, Simon Pegg",Biography,English,UK,110,2458092
2087,2272,Me and Orson Welles,2008,Richard Linklater,"Robert Kaplow (based on the novel by), Holly Gent (screenplay by), Vincent Palmo Jr. (screenplay by)","Christian McKay, Zac Efron, Zoe Kazan, Megan Maczko",Comedy,English,UK,114,1070524
2094,2279,Happy-Go-Lucky,2008,Mike Leigh,Mike Leigh,"Sally Hawkins, Elliot Cowan, Alexis Zegerman, Andrea Riseborough",Comedy,English,UK,118,3494485
2115,2300,Il Divo,2008,Paolo Sorrentino,Paolo Sorrentino,"Toni Servillo, Anna Bonaiuto, Giulio Bosetti, Flavio Bucci",Biography,Italian,Italy,110,200000
2128,2314,College Road Trip,2008,Roger Kumble,"Emi Mochizuki, Carrie Lee Wilson, Cinco Paul, Ken Daurio","Martin Lawrence, Raven-Symone, Kym Whitley, Adam LeFevre",Adventure,English,USA,83,45500000
2130,2316,The Happening,2008,M. Night Shyamalan,M. Night Shyamalan,"Mark Wahlberg, Zooey Deschanel, John Leguizamo, Ashlyn Sanchez",Mystery,English,USA,91,64500000
2131,2317,Seraphine,2008,Martin Provost,"Marc Abdelnour, Martin Provost","Yolande Moreau, Ulrich Tukur, Anne Bennent, Genevieve Mnich",Biography,French,France,125,557682
2154,2343,Baby Mama,2008,Michael McCullers,Michael McCullers,"Amy Poehler, Tina Fey, Greg Kinnear, Dax Shepard",Comedy,English,USA,99,60269340
2172,2361,Billy: The Early Years,2008,Robby Benson,"William Paul McKay, Jana Lyn Rutledge","J. Thomas Bailey, Dan Beene, Cliff Bemis, Zephyr Benson",Biography,English,USA,98,320876
2183,2373,Goodbye Solo,2008,Ramin Bahrani,"Bahareh Azimi (screenplay), Ramin Bahrani (screenplay)","Souleymane Sy Savane, Red West, Diana Franco Galindo, Lane 'Roc' Williams",Drama,English,USA,91,809220
2190,2380,WALL*E,2008,Andrew Stanton,"Andrew Stanton (original story by), Pete Docter (original story by), Andrew Stanton (screenplay by), Jim Reardon (screenplay by)","Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard",Animation,English,USA,98,223749872
2192,2382,Redbelt,2008,David Mamet,David Mamet,"Max Martini, Matt Cable, Chiwetel Ejiofor, Alice Braga",Drama,English,USA,99,2278707
2201,2392,Beverly Hills Chihuahua,2008,Raja Gosnell,"Analisa LaBianco (screenplay), Jeffrey Bushell (screenplay), Jeffrey Bushell (story)","Piper Perabo, Manolo Cardona, Jamie Lee Curtis, Jose Maria Yazpik",Adventure,English,USA,91,94497271
2215,2407,The Spiderwick Chronicles,2008,Mark Waters,"Karey Kirkpatrick (screenplay), David Berenbaum (screenplay), John Sayles (screenplay), Tony DiTerlizzi (books), Holly Black (books)","Freddie Highmore, Mary-Louise Parker, Nick Nolte, Sarah Bolger",Adventure,English,USA,96,71148699
2225,2417,Che: Part One,2008,Steven Soderbergh,"Peter Buchman (screenplay), Ernesto 'Che' Guevara (memoir ""Reminiscences of the Cuban Revolutionary War"")","Julia Ormond, Benicio Del Toro, Oscar Isaac, Pablo Guevara",Biography,Spanish,France,134,1543029
2238,2431,Bigger Stronger Faster*,2008,Chris Bell,"Chris Bell, Alexander Buono, Tamsin Rawady","Chris Bell, Hank Aaron, Lyle Alzado, Joshua Amsden",Documentary,English,USA,105,216748
2251,2444,Australia,2008,Baz Luhrmann,"Stuart Beattie (screenplay), Baz Luhrmann (screenplay), Ronald Harwood (screenplay), Richard Flanagan (screenplay), Baz Luhrmann (story)","Shea Adams, Eddie Baroo, Ray Barrett, Tony Barry",Adventure,English,UK,165,49420849
2252,2445,Horton Hears a Who!,2008,"Jimmy Hayward, Steve Martino","Cinco Paul (screenplay by), Ken Daurio (screenplay by), Dr. Seuss (based upon the book by)","Jim Carrey, Steve Carell, Carol Burnett, Will Arnett",Animation,English,USA,86,154388002
2300,2494,Speed Racer,2008,"Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski, Tatsuo Yoshida (animated series ""Speed Racer"")","Emile Hirsch, Nicholas Elia, Susan Sarandon, Melissa Holroyd",Action,English,USA,135,43929341
2301,2495,The Stoning of Soraya M.,2008,Cyrus Nowrasteh,"Betsy Giffen Nowrasteh (screenplay), Cyrus Nowrasteh (screenplay), Freidoune Sahebjam (book)","Shohreh Aghdashloo, Mozhan Marno, Jim Caviezel, Navid Negahban",Drama,Persian,USA,114,519730
2307,2501,Miss Pettigrew Lives for a Day,2008,Bharat Nalluri,"David Magee (screenplay), Simon Beaufoy (screenplay), Winifred Watson (novel)","Amy Adams, David Alexander, Clare Clifford, Christina Cole",Comedy,English,UK,92,12294036
2326,2521,The Secrets of Jonathan Sperry,2008,Rich Christiano,"Dave Christiano, Rich Christiano","Gavin MacLeod, Jansen Panettiere, Robert Guillaume, Frankie Ryan Manriquez",Drama,English,USA,96,1096348
2355,2552,Vantage Point,2008,Pete Travis,Barry L. Levy,"Dennis Quaid, Matthew Fox, Forest Whitaker, Bruce McGill",Action,English,USA,90,72266306
2385,2582,Is Anybody There?,2008,John Crowley,Peter Harness,"Bill Milner, Anne-Marie Duff, Ralph Riach, Linzey Cocker",Drama,English,UK,94,1988165
2408,2606,Henry Poole Is Here,2008,Mark Pellington,Albert Torres,"Luke Wilson, Radha Mitchell, Adriana Barraza, George Lopez",Comedy,English,USA,99,1749146
2421,2619,Waltz with Bashir,2008,Ari Folman,Ari Folman,"Ari Folman, Ori Sivan, Ronny Dayag, Shmuel Frenkel",Animation,Hebrew,Israel,90,2300000
2426,2624,Noah's Arc: Jumping the Broom,2008,Patrik-Ian Polk,"Q. Allan Brocka (story), John R. Gordon (screenplay), Patrik-Ian Polk (screenplay)","Darryl Stephens, Rodney Chester, Gary LeRoi Gray, Christian Vincent",Drama,English,USA,101,389194
2428,2626,Max Payne,2008,John Moore,"Beau Thorne (screenplay), Sam Lake (video game by Remedy Entertainment and 3-D Realms Entertainment)","Mark Wahlberg, Mila Kunis, Beau Bridges, Ludacris",Action,English,Canada,100,40632110
2431,2629,The Burning Plain,2008,Guillermo Arriaga,Guillermo Arriaga,"Charlize Theron, John Corbett, Jose Maria Yazpik, Robin Tunney",Crime,English,USA,107,200000
2434,2632,Slumdog Millionaire,2008,"Danny Boyle, Loveleen Tandan(co-director)","Simon Beaufoy (screenplay), Vikas Swarup (novel)","Dev Patel, Saurabh Shukla, Anil Kapoor, Raj Zutshi",Drama,English,UK,120,141243551
2437,2635,Forgetting Sarah Marshall,2008,Nicholas Stoller,Jason Segel,"Jason Segel, Kristen Bell, Mila Kunis, Russell Brand",Comedy,English,USA,111,62900000
2477,2676,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,2008,Bruce Hendricks,"Michael Poryes (character based on the series created by), Rich Correll (character based on the series created by), Barry O'Brien (character based on the series created by)","Miley Cyrus, The Jonas Brothers, Kenny Ortega, Billy Ray Cyrus",Documentary,English,USA,74,65138443
2483,2683,Be Kind Rewind,2008,Michel Gondry,Michel Gondry,"Jack Black, Yasiin Bey, Danny Glover, Mia Farrow",Comedy,English,UK,102,11200000
2490,2690,The Children of Huang Shi,2008,Roger Spottiswoode,"Jane Hawksley, James MacManus","Jonathan Rhys Meyers, Radha Mitchell, Yun-Fat Chow, Michelle Yeoh",Drama,English,Australia,125,652604
2534,2736,The Spirit,2008,Frank Miller,"Frank Miller (screenplay), Will Eisner (comic book series)","Jaime King, Gabriel Macht, Dan Gerrity, Arthur the Cat",Action,English,USA,103,19781879
2536,2738,Rab Ne Bana Di Jodi,2008,Aditya Chopra,"Aditya Chopra (dialogue), Aditya Chopra (screenplay), Aditya Chopra (story)","Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina",Comedy,Hindi,India,167,2040699
2537,2739,The Understudy,2008,"David Conolly, Hannah Davis","David Conolly, Hannah Davis","Marin Ireland, Paul Sparks, Aasif Mandvi, Richard Kind",Comedy,English,USA,101,9593
2539,2741,The House Bunny,2008,Fred Wolf,"Karen McCullah, Kirsten Smith","Anna Faris, Colin Hanks, Emma Stone, Kat Dennings",Comedy,English,USA,97,48237389
2542,2744,Let the Right One In,2008,Tomas Alfredson,"John Ajvide Lindqvist (screenplay), John Ajvide Lindqvist (novel)","Kare Hedebrant, Lina Leandersson, Per Ragnar, Henrik Dahl",Drama,Swedish,Sweden,115,2100000
2557,2760,The Other End of the Line,2008,James Dodson,Tracey Jackson,"Jesse Metcalfe, Austin Basis, Larry Miller, Michael Chen",Comedy,English,UK,106,59078
2582,2786,Babylon A.D.,2008,Mathieu Kassovitz,"Maurice G. Dantec (novel), Mathieu Kassovitz (screenplay), Eric Besnard (scenario and dialogue), Joseph Simas (screenplay)","Vin Diesel, Michelle Yeoh, Melanie Thierry, Gerard Depardieu",Action,English,France,90,22489779
2584,2788,Jaane Tu... Ya Jaane Na,2008,Abbas Tyrewala,Abbas Tyrewala,"Imran Khan, Genelia D'Souza, Manjari Phadnis, Ayaz Khan",Comedy,Hindi,India,155,539857
2591,2795,Brideshead Revisited,2008,Julian Jarrold,"Andrew Davies, Jeremy Brock, Evelyn Waugh (novel)","Matthew Goode, Thomas Morrison, David Barrass, Anna Madeley",Drama,English,UK,133,6359742
2599,2803,The Day the Earth Stood Still,2008,Scott Derrickson,"David Scarpa (screenplay), Edmund H. North","Keanu Reeves, Jennifer Connelly, Kathy Bates, Jaden Smith",Drama,English,USA,104,79136963
2613,2817,I've Loved You So Long,2008,Philippe Claudel,Philippe Claudel,"Kristin Scott Thomas, Elsa Zylberstein, Serge Hazanavicius, Laurent Grevill",Drama,French,France,117,2901744
2616,2820,Thoda Pyaar Thoda Magic,2008,Kunal Kohli,"Rohena Gera (screenplay), Kunal Kohli (story,  screenplay,  dialogue)","Rishi Kapoor, Saif Ali Khan, Rani Mukerji, Akshat Chopra",Comedy,Hindi,India,145,181610
2617,2821,Witless Protection,2008,Charles Robert Carner,"Charles Robert Carner (screenplay), Charles Robert Carner (story), Alan C. Blomquist (story)","Larry the Cable Guy, Richard Bull, J. David Moeller, Will Clinger",Comedy,English,USA,97,4131640
2633,2838,The Strangers,2008,Bryan Bertino,Bryan Bertino,"Alex Fisher, Peter Clayton-Luce, Scott Speedman, Liv Tyler",Horror,English,USA,86,52500000
2635,2840,Over Her Dead Body,2008,Jeff Lowell,Jeff Lowell,"Eva Longoria, Paul Rudd, Lake Bell, Jason Biggs",Comedy,English,USA,95,7485689
2638,2843,I.O.U.S.A.,2008,Patrick Creadon,"Patrick Creadon, Christine O'Malley, Addison Wiggin (story), Addison Wiggin, Kate Incontrera (story), William Bonner (book)","Robert Bixby, Humphrey Bogart, Warren Buffett, George Bush",Documentary,English,USA,85,634829
2658,2864,Nick and Norah's Infinite Playlist,2008,Peter Sollett,"Lorene Scafaria (screenplay), Rachel Cohn (novel), David Levithan (novel)","Michael Cera, Kat Dennings, Aaron Yoo, Rafi Gavron",Comedy,English,USA,90,31487293
2660,2866,"War, Inc.",2008,Joshua Seftel,"Mark Leyner, Jeremy Pikser, John Cusack","John Cusack, Hilary Duff, Marisa Tomei, Joan Cusack",Action,English,USA,107,515643
2666,2873,Finding Amanda,2008,Peter Tolan,Peter Tolan,"Matthew Broderick, Brittany Snow, Maura Tierney, Peter Facinelli",Comedy,English,USA,96,31340
2682,2889,Dostana,2008,Tarun Mansukhani,"Anvita Dutt Guptan (dialogue script), Tarun Mansukhani (first story)","Abhishek Bachchan, John Abraham, Priyanka Chopra, Kiron Kher",Comedy,Hindi,India,145,1235028
2684,2891,The Yellow Handkerchief,2008,Udayan Prasad,"Pete Hamill (story), Erin Dignam (screenplay)","William Hurt, Maria Bello, Kristen Stewart, Eddie Redmayne",Drama,English,USA,102,229550
2692,2899,Terribly Happy,2008,Henrik Ruben Genz,"Henrik Ruben Genz (screenplay), Dunja Gry Jensen (screenplay), Erling Jepsen (novel)","Jakob Cedergren, Lene Maria Christensen, Kim Bodnia, Lars Brygmann",Drama,Danish,Denmark,99,44411
2702,2909,Bottle Shock,2008,Randall Miller,"Jody Savin (screenplay), Randall Miller (screenplay), Ross Schwartz (screenplay), Ross Schwartz (story), Lannette Pabon (story), Jody Savin (story), Randall Miller (story)","Chris Pine, Hal B. Klein, Alan Rickman, Jean-Michel Richaud",Comedy,English,USA,110,3939185
2708,2915,Fate Connection,2008,Aziz Mirza,"Sanjay Chhel, Sai Kabir (screenplay & dialogue), Ashish Kariya (dialogue), Rahila Mirza (story), Vibha Singh (screenplay)","Shahid Kapoor, Vidya Balan, Vishal Malhotra, Om Puri",Comedy,Hindi,India,153,479759
2711,2918,RocknRolla,2008,Guy Ritchie,Guy Ritchie,"Gerard Butler, Tom Wilkinson, Thandie Newton, Mark Strong",Action,English,UK,114,5665302
2729,2936,Choke,2008,Clark Gregg,"Clark Gregg (screenplay), Chuck Palahniuk (novel)","Kathryn Alexander, Teodorina Bello, Kate Blumberg, Jonah Bobo",Comedy,English,USA,92,2831900
2744,2951,Last Chance Harvey,2008,Joel Hopkins,Joel Hopkins,"Dustin Hoffman, Emma Thompson, Eileen Atkins, Kathy Baker",Drama,English,USA,93,14840421
2755,2962,Bolt,2008,"Byron Howard, Chris Williams","Dan Fogelman (screenplay by), Chris Williams (screenplay by)","John Travolta, Miley Cyrus, Susie Essman, Mark Walton",Animation,English,USA,96,114053579
2771,2979,27 Dresses,2008,Anne Fletcher,Aline Brosh McKenna,"Brian Kerwin, Charli Barcena, Peyton List, Jane Pfitsch",Comedy,English,USA,111,76800000
2775,2983,Disaster Movie,2008,"Jason Friedberg, Aaron Seltzer","Jason Friedberg, Aaron Seltzer","Matt Lanter, Vanessa Lachey, Gary 'G. Thang' Johnson, Nicole Parker",Comedy,English,USA,87,14174654
2809,3019,The Girl from Monaco,2008,Anne Fontaine,"Anne Fontaine, Benoit Graffin","Fabrice Luchini, Roschdy Zem, Stephane Audran, Gilles Cohen",Comedy,French,France,95,422746
2818,3028,What Just Happened,2008,Barry Levinson,"Art Linson, Art Linson (book)","Robert De Niro, Sean Penn, Catherine Keener, Bruce Willis",Comedy,English,USA,104,1043419
2824,3034,The Merry Gentleman,2008,Michael Keaton,Ron Lazzeretti,"Michael Keaton, Kelly Macdonald, Tom Bastounes, Kareem Bandealy",Crime,English,USA,110,291677
2837,3047,Still Walking,2008,Hirokazu Koreeda,"Hirokazu Koreeda (original story), Hirokazu Koreeda (screenplay)","Hiroshi Abe, Yui Natsukawa, You, Kazuya Takahashi",Drama,Japanese,Japan,115,86000
2840,3050,"Definitely, Maybe",2008,Adam Brooks,Adam Brooks,"Ryan Reynolds, An Nguyen, Matthew Mason, Rick Derby",Comedy,English,UK,112,32000000
2853,3063,Mamma Mia!,2008,Phyllida Lloyd,"Catherine Johnson (screenplay), Catherine Johnson (musical book)","Amanda Seyfried, Stellan Skarsgard, Pierce Brosnan, Nancy Baldwin",Comedy,English,USA,108,143704210
2856,3066,An American Carol,2008,David Zucker,"David Zucker, Myrna Sokoloff, Lewis Friedman","Trace Adkins, Brandon Alter, Chriss Anglin, Geoffrey Arend",Comedy,English,USA,83,6960000
2875,3085,Ghost Town,2008,David Koepp,"David Koepp, John Kamps","Greg Kinnear, Jordan Carlos, Dequina Moore, Joseph Badalucco Jr.",Comedy,English,USA,102,13214030
2882,3092,Get Smart,2008,Peter Segal,"Tom J. Astle, Matt Ember, Mel Brooks (characters), Buck Henry (characters)","Steve Carell, Anne Hathaway, Dwayne Johnson, Alan Arkin",Action,English,USA,110,130246343
2884,3094,The Tale of Despereaux,2008,"Sam Fell, Robert Stevenhagen","Kate DiCamillo (book), Will McRobb (screen story), Gary Ross, Chris Viscardi (screen story)","Matthew Broderick, Dustin Hoffman, Emma Watson, Tracey Ullman",Animation,English,UK,93,50818750
2885,3095,My Best Friend's Girl,2008,Howard Deutch,Jordan Cahan,"Dane Cook, Kate Hudson, Alec Baldwin, Jason Biggs",Comedy,English,USA,101,19151864
2962,3173,Never Back Down,2008,Jeff Wadlow,Chris Hauty,"Sean Faris, Amber Heard, Cam Gigandet, Evan Peters",Action,English,USA,110,24767490
2977,3188,Burn After Reading,2008,"Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","George Clooney, Frances McDormand, Brad Pitt, John Malkovich",Comedy,English,USA,96,60338891
2996,3207,The Promotion,2008,Steve Conrad,Steve Conrad,"Seann William Scott, Chris Conrad, Rick Gonzalez, Adrian Martinez",Comedy,English,USA,86,362531
3009,3220,Roadside Romeo,2008,Jugal Hansraj,Jugal Hansraj,"Saif Ali Khan, Kareena Kapoor, Javed Jaffrey, Vrajesh Hirjee",Animation,Hindi,India,93,41770
3010,3222,Iron Man,2008,Jon Favreau,"Mark Fergus (screenplay), Hawk Ostby (screenplay), Art Marcum (screenplay), Matt Holloway (screenplay), Stan Lee (characters), Don Heck (characters), Larry Lieber (characters), Jack Kirby (characters)","Robert Downey Jr., Terrence Howard, Jeff Bridges, Gwyneth Paltrow",Action,English,USA,126,318298180
3039,3251,Bachna Ae Haseeno,2008,Siddharth Anand,"Aditya Chopra (story), Devika Bhagat (screenplay), Anvita Dutt Guptan (dialogue)","Ranbir Kapoor, Deepika Padukone, Bipasha Basu, Minissha Lamba",Comedy,Hindi,India,152,691678
3050,3262,The Bank Job,2008,Roger Donaldson,"Dick Clement, Ian La Frenais","Jason Statham, Saffron Burrows, Stephen Campbell Moore, Daniel Mays",Crime,English,UK,111,30028592
