,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
1238,1364,Poetry,2010,Chang-dong Lee,Chang-dong Lee,"Jeong-hie Yun, Da-wit Lee, Hee-ra Kim, Nae-sang Ahn",Drama,Korean,South Korea,139,355044
1239,1365,"No eres tu, soy yo",2010,Alejandro Springall,"Alejandro Springall, Luis Aura, Juan Taratuto (original screenplay), Cecilia Dopazo (original screenplay)","Eugenio Derbez, Martina Garcia, Alejandra Barros, Juan Rios",Comedy,Spanish,Mexico,101,1331518
1245,1372,"If I Want to Whistle, I Whistle",2010,Florin Serban,"Catalin Mitulescu, Florin Serban, Andreea Valean (play)","George Pistereanu, Ada Condeescu, Mihai Constantin, Clara Voda",Drama,Romanian,Romania,94,12135
1269,1399,Waiting for 'Superman',2010,Davis Guggenheim,"Davis Guggenheim, Billy Kimball","Charles Adam, Charles Adams, Jonathan Alter, Robert Balfanz",Documentary,English,USA,111,6410257
1275,1406,Greenberg,2010,Noah Baumbach,"Jennifer Jason Leigh (story), Noah Baumbach (story), Noah Baumbach (screenplay)","Greta Gerwig, Koby Rouviere, Sydney Rouviere, Chris Messina",Comedy,English,USA,107,2293918
1287,1420,The Back-up Plan,2010,Alan Poul,Kate Angelo,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins, Eric Christian Olsen",Comedy,English,USA,104,37481242
1305,1438,Cool It,2010,Ondi Timoner,"Terry Botwick, Sarah Gibson, Bjorn Lomborg (book), Ondi Timoner","Bjorn Lomborg, Hashem Akbari, Joe Barton, Ed Begley Jr.",Documentary,English,USA,87,62713
1311,1445,Klown,2010,Mikkel Norgaard,"Casper Christensen (screenplay), Frank Hvam (screenplay), Casper Christensen (story), Frank Hvam (story), Mikkel Norgaard (story)","Frank Hvam, Casper Christensen, Marcuz Jess Petersen, Mia Lyhne",Comedy,Danish,Denmark,93,68559
1323,1458,Night Catches Us,2010,Tanya Hamilton,Tanya Hamilton,"Anthony Mackie, Jamara Griffin, Sadiq Afif, Shango Rich",Drama,English,USA,90,75343
1332,1468,Toy Story 3,2010,Lee Unkrich,"John Lasseter (story by), Andrew Stanton (story by), Lee Unkrich (story by), Michael Arndt (screenplay by)","Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty",Animation,English,USA,103,414984497
1342,1479,Scott Pilgrim vs. the World,2010,Edgar Wright,"Michael Bacall (screenplay), Edgar Wright (screenplay), Bryan Lee O'Malley (Oni Press graphic novels)","Michael Cera, Kieran Culkin, Anna Kendrick, Alison Pill",Action,English,USA,112,31494270
1343,1480,The Last Circus,2010,Alex de la Iglesia,Alex de la Iglesia,"Carlos Areces, Antonio de la Torre, Carolina Bang, Manuel Tallafe",Comedy,Spanish,Spain,107,25957
1345,1482,You Again,2010,Andy Fickman,Moe Jelline,"Kristen Bell, Jamie Lee Curtis, Sigourney Weaver, Odette Annable",Comedy,English,USA,105,25677801
1346,1483,Griff the Invisible,2010,Leon Ford,Leon Ford,"Ryan Kwanten, Maeve Dermody, Patrick Brammall, Toby Schmitz",Comedy,English,Australia,90,20906
1350,1487,Freakonomics,2010,"Heidi Ewing, Alex Gibney, Seth Gordon, Rachel Grady, Eugene Jarecki, Morgan Spurlock","Peter Bull, Alex Gibney, Jeremy Chilnick, Morgan Spurlock, Eugene Jarecki, Heidi Ewing, Rachel Grady, Seth Gordon, Steven Levitt (book), Stephen Dubner (book)","James Ransone, Tempestt Bledsoe, Morgan Spurlock, Melvin Van Peebles",Documentary,English,USA,85,67674
1355,1492,"Tuesday, After Christmas",2010,Radu Muntean,"Alexandru Baciu (screenplay), Radu Muntean (screenplay), Razvan Radulescu (screenplay)","Mimi Branescu, Mirela Oprisor, Maria Popistasu, Victor Rebengiuc",Drama,Romanian,Romania,99,13401
1357,1494,Karthik Calling Karthik,2010,Vijay Lalwani,"Vijay Lalwani (story, screenplay & dialogue)","Siddhartha Gupta, Swapnel Desai, Farhan Akhtar, Vipin Sharma",Drama,Hindi,India,135,262511
1365,1502,Nostalgia for the Light,2010,Patricio Guzman,Patricio Guzman,"Gaspar Galaz, Lautaro Nunez, Luis Henriquez, Miguel Lawner",Documentary,Spanish,France,90,96142
1366,1503,The Warrior's Way,2010,Sngmoo Lee,Sngmoo Lee,"Dong-Gun Jang, Kate Bosworth, Geoffrey Rush, Danny Huston",Action,English,New Zealand,100,5664251
1385,1524,Red Hill,2010,Patrick Hughes,Patrick Hughes,"Ryan Kwanten, Steve Bisley, Tommy Lewis, Claire van der Boom",Thriller,English,Australia,95,20898
1393,1532,No Problem,2010,Anees Bazmee,"Ikram Akhtar (screenplay), Nisar Akhtar (additional dialogue), Anand Raj Anand (lyrics), Anees Bazmee, Kumaar (lyrics)","Anil Kapoor, Sanjay Dutt, Kangana Ranaut, Sunil Shetty",Action,Hindi,India,139,242116
1394,1533,Megamind,2010,Tom McGrath,"Alan Schoolcraft, Brent Simons","Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill",Animation,English,USA,95,148244405
1426,1568,Faster,2010,George Tillman Jr.,"Tony Gayton, Joe Gayton","Dwayne Johnson, Mauricio Lopez, Jim Gaines, Tom Berenger",Action,English,USA,98,23225911
1427,1569,Tees Maar Khan,2010,Farah Khan,"Vishal Dadlani (lyrics), Vishal Dadlani, Anvita Dutt Guptan (lyrics), Ashmith Kunder (screenplay), Shirish Kunder (dialogue), Shirish Kunder (screenplay), Shirish Kunder (story)","Akshay Kumar, Katrina Kaif, Akshaye Khanna, Rajiv Laxman",Comedy,Hindi,India,135,1076266
1432,1574,Rubber,2010,Quentin Dupieux,Quentin Dupieux,"Stephen Spinella, Jack Plotnick, Wings Hauser, Roxane Mesquida",Comedy,English,France,82,100000
1447,1590,Douchebag,2010,Drake Doremus,"Andrew Dickler, Drake Doremus, Jonathan Schwartz, Lindsay Stidham","Andrew Dickler, Ben York Jones, Marguerite Moreau, Nicole Vicius",Comedy,English,USA,81,18117
1460,1605,Dylan Dog: Dead of Night,2010,Kevin Munroe,"Thomas Dean Donnelly, Joshua Oppenheimer, Tiziano Sclavi (comic book series ""Dylan Dog"")","Brandon Routh, Anita Briem, Sam Huntington, Taye Diggs",Action,English,USA,107,856849
1465,1610,Arrietty,2010,Hiromasa Yonebayashi,"Mary Norton (novel), Hayao Miyazaki (screenplay), Keiko Niwa (screenplay)","Moises Arias, Bridgit Mendler, David Henrie, Will Arnett",Animation,Japanese,Japan,94,19192510
1469,1614,Incendies,2010,Denis Villeneuve,"Denis Villeneuve (scenario), Wajdi Mouawad (play), Valerie Beaugrand-Champagne (collaboration), Denis Villeneuve (dialogue)","Mustafa Kamel, Hussein Sami, Remy Girard, Melissa Desormeaux-Poulin",Drama,French,Canada,131,6857096
1472,1617,I Love You Too,2010,Daina Reid,Peter Helliar,"Brendan Cowell, Peter Dinklage, Yvonne Strahovski, Peter Helliar",Comedy,English,Australia,107,874533
1477,1622,Let Me In,2010,Matt Reeves,"Matt Reeves (screenplay), John Ajvide Lindqvist (screenplay ""Lat den ratte komma in""), John Ajvide Lindqvist (novel)","Kodi Smit-McPhee, Chloe Grace Moretz, Richard Jenkins, Cara Buono",Drama,English,UK,116,12134420
1492,1638,Jackass 3D,2010,Jeff Tremaine,"Jeff Tremaine (concepts by), Johnny Knoxville (concepts by), Bam Margera (concepts by), Steve-O (concepts by), Chris Pontius (concepts by), Ryan Dunn (concepts by), Jason 'Wee Man' Acuna (concepts by), Preston Lacy (concepts by), Ehren McGhehey (concepts by), Dave England (concepts by), Spike Jonze (concepts by), Loomis Fall (concepts by), Barry Owen Smoler (concepts by), The Dudesons (concepts by), Dave Carnie (concepts by), Mike Kassak (concepts by), Madison Clapp (concepts by), Knate Lee (concepts by), Derek Freda (concepts by), Trip Taylor (concepts by), Sean Cliver (concepts by), Dimitry Elyashkevich (concepts by), J.P. Blackmon (concepts by), Rick Kosick (concepts by), Harrison Stone","Johnny Knoxville, Bam Margera, Ryan Dunn, Steve-O",Documentary,English,USA,94,117222007
1498,1645,Yogi Bear,2010,Eric Brevig,"J.R. Ventimilia, Joshua Sternin, Brad Copeland, Joseph Barbera (characters), William Hanna (characters)","Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh",Animation,English,USA,80,100169068
1505,1654,The Company Men,2010,John Wells,John Wells,"Ben Affleck, Tommy Lee Jones, Chris Cooper, Suzanne Rico",Drama,English,USA,104,4439063
1508,1658,"Life, Above All",2010,Oliver Schmitz,"Dennis Foon (screenplay), Oliver Schmitz, Allan Stratton (novel)","Khomotso Manyaka, Keaobaka Makanyane, Harriet Lenabe, Lerato Mvelase",Drama,Southern Sotho,South Africa,100,134078
1513,1665,Takers,2010,John Luessenhop,"Peter Allen, Gabriel Casseus, John Luessenhop, Avery Duff","Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy",Action,English,USA,107,57744720
1549,1703,The Extra Man,2010,"Shari Springer Berman, Robert Pulcini","Robert Pulcini (screenplay), Jonathan Ames (screenplay), Shari Springer Berman (screenplay), Jonathan Ames (novel)","Paul Dano, Marian Seldes, Celia Weston, Patti D'Arbanville",Comedy,English,France,108,453079
1551,1705,The Freebie,2010,Katie Aselton,Katie Aselton,"Katie Aselton, Dax Shepard, Maggie Phillips, Joshua Leonard",Comedy,English,USA,78,4500
1553,1707,Country Strong,2010,Shana Feste,Shana Feste,"Gwyneth Paltrow, Tim McGraw, Garrett Hedlund, Leighton Meester",Drama,English,USA,117,20218921
1572,1726,Salt,2010,Phillip Noyce,Kurt Wimmer,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski",Action,English,USA,100,118311368
1581,1737,Despicable Me,2010,"Pierre Coffin, Chris Renaud","Cinco Paul (screenplay by), Ken Daurio (screenplay by), Sergio Pablos (based on a story by)","Steve Carell, Jason Segel, Russell Brand, Julie Andrews",Animation,English,USA,95,251476985
1585,1741,I Saw the Devil,2010,Jee-woon Kim,"Jee-woon Kim (adaptation), Hoon-jung Park (screenplay)","Byung-Hun Lee, Min-sik Choi, Joon-Hyuk Lee, In-seo Kim",Action,Korean,South Korea,142,128392
1587,1743,Veer,2010,Anil Sharma,"Shailesh Verma (screenplay & dialogue), Shaktimaan Talwar (screenplay & dialogue), Salman Khan (story), Pit Kuhlmann (script translation)","Salman Khan, Jackie Shroff, Mithun Chakraborty, Neena Gupta",Action,Hindi,India,169,499685
1600,1756,Good Neighbors,2010,Jacob Tierney,"Chrystine Brouillet (novel), Jacob Tierney","Jay Baruchel, Anne-Marie Cadieux, Diane D'Aquila, Xavier Dolan",Drama,English,Canada,99,6805
1601,1757,Diary of a Wimpy Kid,2010,Thor Freudenthal,"Jackie Filgo (screenplay), Jeff Filgo (screenplay), Gabe Sachs (screenplay), Jeff Judah (screenplay), Jeff Kinney (book)","Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn",Comedy,English,USA,94,64001297
1629,1788,The Other Guys,2010,Adam McKay,"Adam McKay, Chris Henchy","Will Ferrell, Derek Jeter, Mark Wahlberg, Eva Mendes",Action,English,USA,107,119219978
1644,1803,Twelve,2010,Joel Schumacher,"Jordan Melamed (screenplay), Nick McDonell (novel)","Chace Crawford, Rory Culkin, Philip Ettinger, Esti Ginzburg",Action,English,USA,93,181591
1647,1807,Guzaarish,2010,Sanjay Leela Bhansali,"Sanjay Leela Bhansali (screenplay), Bhavani Iyer (dialogue), Bhavani Iyer (screenplay), Vibhu Puri (dialogue), Turaz (lyrics)","Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor",Drama,Hindi,India,126,1017335
1649,1809,The Sorcerer's Apprentice,2010,Jon Turteltaub,"Lawrence Konner (screen story), Mark Rosenthal (screen story), Matt Lopez (screen story), Matt Lopez (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay)","Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer",Action,English,USA,109,63143812
1651,1811,Boy,2010,Taika Waititi,Taika Waititi,"James Rolleston, Te Aho Eketone-Whitu, Taika Waititi, Moerangi Tihore",Comedy,English,New Zealand,87,242008
1653,1814,Gainsbourg: A Heroic Life,2010,Joann Sfar,"Joann Sfar (graphic novel), Joann Sfar (screenplay), Declan May (dialogue)","Eric Elmosnino, Lucy Gordon, Laetitia Casta, Doug Jones",Biography,French,France,135,230311
1655,1816,Caterpillar,2010,Koji Wakamatsu,"Hisako Kurosawa (screenplay), Masao Adachi (screenplay)","Shinobu Terajima, Keigo Kasuya, Emi Masuda, Sabu Kawahara",Drama,Japanese,Japan,85,2109
1660,1822,RED,2010,Robert Schwentke,"Jon Hoeber (screenplay), Erich Hoeber (screenplay), Warren Ellis (graphic novel), Cully Hamner (graphic novel)","Bruce Willis, Mary-Louise Parker, Heidi von Palleske, Karl Urban",Action,English,USA,111,88900000
1673,1835,Neds,2010,Peter Mullan,Peter Mullan,"Conor McCarron, Greg Forrest, Joe Szula, Mhairi Anderson",Drama,English,UK,124,283210
1686,1848,The Ghost Writer,2010,Roman Polanski,"Robert Harris (screenplay), Roman Polanski (screenplay), Robert Harris (novel)","Ewan McGregor, Jon Bernthal, Tim Preece, Jim Belushi",Drama,English,France,128,11016593
1690,1852,The Kids Are All Right,2010,Lisa Cholodenko,"Lisa Cholodenko, Stuart Blumberg","Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska",Comedy,English,USA,106,20803237
1697,1859,The Last Godfather,2010,Hyung-rae Shim,Hyung-rae Shim,"Harvey Keitel, Jason Mewes, Michael Rispoli, Jocelin Donahue",Comedy,English,South Korea,100,163591
1705,1867,My Soul to Take,2010,Wes Craven,Wes Craven,"Max Thieriot, John Magaro, Denzel Whitaker, Zena Grey",Horror,English,USA,107,14637490
1721,1883,Raavanan,2010,Mani Ratnam,"Mani Ratnam (story), Mani Ratnam, Suhasini (dialogue)","Vikram, Aishwarya Rai Bachchan, Prithviraj Sukumaran, Priyamani",Action,Tamil,India,128,480703
1731,1894,Post Mortem,2010,Pablo Larrain,"Eliseo Altunaga (screenplay advisor), Mateo Iribarren, Pablo Larrain","Alfredo Castro, Antonia Zegers, Jaime Vadell, Amparo Noguera",Drama,Spanish,Chile,98,2576
1742,1906,Piranha 3D,2010,Alexandre Aja,"Pete Goldfinger, Josh Stolberg","Richard Dreyfuss, Ving Rhames, Elisabeth Shue, Christopher Lloyd",Comedy,English,USA,88,24900000
1749,1913,Last Night,2010,Massy Tadjedin,Massy Tadjedin,"Keira Knightley, Sam Worthington, Guillaume Canet, Eva Mendes",Drama,English,USA,93,100000
1785,1951,Submarine,2010,Richard Ayoade,"Richard Ayoade, Joe Dunthorne (novel)","Noah Taylor, Paddy Considine, Craig Roberts, Yasmin Paige",Comedy,English,UK,97,400000
1799,1966,Going the Distance,2010,Nanette Burstein,Geoff LaTulippe,"Drew Barrymore, Justin Long, Charlie Day, Jason Sudeikis",Comedy,English,USA,102,17797316
1800,1967,Exporting Raymond,2010,Philip Rosenthal,Philip Rosenthal,"Philip Rosenthal, Peter Boyle, Stanislav Duzhnikov, Eldar",Documentary,Russian,USA,86,83894
1814,1984,Burlesque,2010,Steve Antin,Steve Antin,"Cher, Christina Aguilera, Eric Dane, Cam Gigandet",Drama,English,USA,119,39440655
1826,1996,Route 132,2010,Louis Belanger,"Louis Belanger, Alexis Martin","Francois Papineau, Alexis Martin, Sophie Bourgeois, Andree Lachapelle",Drama,French,Canada,113,306103
1831,2001,The Robber,2010,Benjamin Heisenberg,"Martin Prinz (novel), Benjamin Heisenberg, Martin Prinz","Andreas Lust, Markus Schleinzer, Roman Kettner, Hannelore Klauber-Laursen",Biography,German,Germany,101,82172
1839,2009,Flipped,2010,Rob Reiner,"Rob Reiner (screenplay), Andrew Scheinman (screenplay), Wendelin Van Draanen (novel)","Madeline Carroll, Callan McAuliffe, Rebecca De Mornay, Anthony Edwards",Comedy,English,USA,90,1752214
1845,2015,Stake Land,2010,Jim Mickle,"Nick Damici, Jim Mickle","Connor Paolo, Gregory Jones, Traci Hovel, Nick Damici",Drama,English,USA,98,18469
1848,2018,Ghetto Physics,2010,"William Arntz(co-director), E. Raymond Brown(co-director)","William Arntz, E. Raymond Brown","Mike Foy, Sabrina Revelle, Nina Daniels, Janeline Hayes",Drama,English,USA,94,10087
1850,2020,Tucker and Dale vs Evil,2010,Eli Craig,"Eli Craig, Morgan Jurgenson","Tyler Labine, Alan Tudyk, Katrina Bowden, Jesse Moss",Comedy,English,Canada,89,154232
1853,2023,London Boulevard,2010,William Monahan,"William Monahan (screenplay), Ken Bruen (novel)","Colin Farrell, Keira Knightley, David Thewlis, Anna Friel",Crime,English,USA,103,10484
1861,2031,The Next Three Days,2010,Paul Haggis,"Paul Haggis (screenplay), Fred Cavaye (screenplay ""Pour elle""), Guillaume Lemans (screenplay ""Pour elle"")","Russell Crowe, Elizabeth Banks, Michael Buie, Moran Atias",Action,English,USA,133,21100000
1870,2043,Life as We Know It,2010,Greg Berlanti,"Ian Deitchman, Kristin Robinson","Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett",Comedy,English,USA,114,53358964
1873,2046,The Town,2010,Ben Affleck,"Peter Craig (screenplay), Ben Affleck (screenplay), Aaron Stockard (screenplay), Chuck Hogan (novel)","Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner",Crime,English,USA,125,92173235
1878,2051,Heartbreaker,2010,Pascal Chaumeil,"Laurent Zeitoun (scenario), Jeremy Doner (scenario), Yoann Gromb (scenario), Laurent Zeitoun (original idea)","Romain Duris, Vanessa Paradis, Julie Ferrier, Francois Damiens",Comedy,French,France,105,504030
1888,2061,When We Leave,2010,Feo Aladag,Feo Aladag,"Sibel Kekilli, Nizam Schiller, Derya Alabora, Settar Tanriogen",Drama,German,Germany,119,16218
1921,2096,Love Crime,2010,Alain Corneau,"Alain Corneau (scenario,  adaptation and dialogue), Natalie Carter (scenario,  adaptation and dialogue)","Ludivine Sagnier, Kristin Scott Thomas, Patrick Mille, Guillaume Marquet",Crime,French,France,106,538356
1963,2138,Into Eternity: A Film for the Future,2010,Michael Madsen,"Michael Madsen, Jesper Bergmann","Carl Reinhold Brakenhjelm, Mikael Jensen, Berit Lundqvist, Michael Madsen",Documentary,English,Denmark,75,33046
1964,2139,Harry Potter and the Deathly Hallows: Part 1,2010,David Yates,"Steve Kloves (screenplay), J.K. Rowling (novel)","Bill Nighy, Emma Watson, Richard Griffiths, Harry Melling",Adventure,English,UK,146,294980434
1969,2144,The Runaways,2010,Floria Sigismondi,"Floria Sigismondi (screenplay), Cherie Currie (book)","Kristen Stewart, Dakota Fanning, Michael Shannon, Stella Maeve",Biography,English,USA,106,3600000
2004,2182,Cyrus,2010,"Jay Duplass, Mark Duplass","Mark Duplass, Jay Duplass","John C. Reilly, Jonah Hill, Marisa Tomei, Catherine Keener",Comedy,English,USA,91,7455447
2037,2217,Chance Pe Dance,2010,Ken Ghosh,"Nupur Asthana (screenplay), Manu Rishi Chadha (additional dialogue), Ken Ghosh (screenplay), Kiran Kotrial (dialogues), Irfan Siddiqui (lyrics)","Shahid Kapoor, Genelia D'Souza, Mohnish Bahl, Satish Shah",Comedy,Hindi,India,122,130160
2039,2219,How to Train Your Dragon,2010,"Dean DeBlois, Chris Sanders","William Davies (screenplay by), Dean DeBlois (screenplay by), Chris Sanders (screenplay by), Cressida Cowell (based on the book by)","Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera",Animation,English,USA,98,216900000
2050,2231,Matching Jack,2010,Nadia Tass,"Lynne Renew (story), Lynne Renew, David Parker","Jacinda Barrett, Richard Roxburgh, Tom Russell, James Nesbitt",Drama,English,Australia,99,258011
2051,2232,Happythankyoumoreplease,2010,Josh Radnor,Josh Radnor (screenplay),"Malin Akerman, Michael Algieri, Bram Barouh, Dana Barron",Comedy,English,USA,100,215576
2073,2256,The Perfect Host,2010,Nick Tomnay,"Nick Tomnay, Krishna Jones","David Hyde Pierce, Clayne Crawford, Tyrees Allen, Cooper Barnes",Comedy,English,USA,93,48289
2083,2268,A Film Unfinished,2010,Yael Hersonski,Yael Hersonski,"Hanna Avrutzki, Luba Gewisser, Jurek Plonski, Aliza Vitis-Shomron",Documentary,German,Germany,88,311542
2090,2275,The Grace Card,2010,David G. Evans,Howard Klausner,"Michael Joiner, Michael Higgenbottom, Joy Parmer Moore, Louis Gossett Jr.",Drama,English,USA,101,2428241
2091,2276,All Good Things,2010,Andrew Jarecki,"Marcus Hinchey, Marc Smerling","Ryan Gosling, Kirsten Dunst, Frank Langella, Lily Rabe",Crime,English,USA,101,578382
2099,2284,Kick-Ass,2010,Matthew Vaughn,"Jane Goldman (screenplay), Matthew Vaughn (screenplay), Mark Millar (comic book), John Romita Jr. (comic book)","Aaron Taylor-Johnson, Garrett M. Brown, Evan Peters, Deborah Twiss",Action,English,UK,117,20000000
2101,2286,127 Hours,2010,Danny Boyle,"Danny Boyle (screenplay), Simon Beaufoy (screenplay), Aron Ralston (book)","James Franco, Kate Mara, Amber Tamblyn, Sean Bott",Adventure,English,USA,94,18329466
2105,2290,Oranges and Sunshine,2010,Jim Loach,"Rona Munro, Margaret Humphreys (book)","Emily Watson, Aisling Loftus, Stuart Wolfenden, Lorraine Ashbourne",Drama,English,UK,105,2017976
2108,2293,Main Street,2010,John Doyle,Horton Foote,"Colin Firth, Ellen Burstyn, Patricia Clarkson, Orlando Bloom",Drama,English,USA,92,1553
2111,2296,Two in the Wave,2010,Emmanuel Laurent,Antoine de Baecque,"Isild Le Besco, Anouk Aimee, Jean-Pierre Aumont, Charles Aznavour",Documentary,French,France,91,27824
2133,2320,Burke and Hare,2010,John Landis,"Piers Ashworth, Nick Moorcroft","Bill Bailey, Tom Wilkinson, Michael Smiley, Tim Curry",Comedy,English,UK,91,947
2137,2325,Benda Bilili!,2010,"Renaud Barret, Florent de La Tullaye","Renaud Barret (script), Florent de La Tullaye (script)","Leon Likabu, Roger Landu, Coco Ngambali, Cubain Kabeya",Documentary,Lingala,The Democratic Republic Of Congo,85,11267
2147,2336,Jonah Hex,2010,Jimmy Hayward,"Mark Neveldine (screenplay), Brian Taylor (screenplay), William Farmer (story), Mark Neveldine (story), Brian Taylor (story), John Albano (characters appearing in magazines published by DC Comics), Tony DeZuniga (characters appearing in magazines published by DC Comics)","Josh Brolin, John Malkovich, Megan Fox, Michael Fassbender",Action,English,USA,81,10500000
2152,2341,Super,2010,James Gunn,James Gunn,"Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon",Action,English,USA,96,200000
2157,2346,Repo Men,2010,Miguel Sapochnik,"Eric Garcia (screenplay), Garrett Lerner (screenplay), Eric Garcia (novel)","Jude Law, Forest Whitaker, Alice Braga, Liev Schreiber",Action,English,USA,111,13156255
2167,2356,My Afternoons with Margueritte,2010,Jean Becker,"Jean Becker (screenplay), Jean-Loup Dabadie (screenplay), Marie-Sabine Roger (book)","Gerard Depardieu, Gisele Casadesus, Maurane, Sophie Guillemin",Comedy,French,France,82,24584
2182,2372,Resident Evil: Afterlife,2010,Paul W.S. Anderson,Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts",Action,English,Germany,96,60128566
2187,2377,Skyline,2010,"Colin Strause, Greg Strause","Joshua Cordes, Liam O'Donnell","Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed",Action,English,USA,92,12000000
2205,2396,Senna,2010,Asif Kapadia,Manish Pandey,"Ayrton Senna, Alain Prost, Frank Williams, Ron Dennis",Documentary,English,UK,106,1602460
2207,2398,Putty Hill,2010,Matthew Porterfield,"Jordan Mintzer (story), Matthew Porterfield (story), Matthew Porterfield","Sky Ferreira, Cody Ray, Dustin Ray, James Siebor Jr.",Drama,English,USA,85,48644
2216,2408,Why Did I Get Married Too?,2010,Tyler Perry,Tyler Perry (screenplay),"Tyler Perry, Janet Jackson, Jill Scott, Sharon Leal",Comedy,English,USA,121,48520000
2218,2410,Ong-bak 3,2010,"Tony Jaa, Panna Rittikrai","Tony Jaa (story and screenplay), Panna Rittikrai (story and screenplay)","Tony Jaa, Primorata Dejudom, Dan Chupong, Nirut Sirichanya",Action,Thai,Thailand,99,14498
2224,2416,Little Fockers,2010,Paul Weitz,"John Hamburg, Larry Stuckey, Greg Glienna (characters), Mary Ruth Clarke (characters)","Robert De Niro, Ben Stiller, Owen Wilson, Dustin Hoffman",Comedy,English,USA,98,148383780
2240,2433,The Wildest Dream,2010,Anthony Geffen,"Mark MacKenzie (original author), Mark Halliley, Richard Bedser (additional writer), Kevin Maher (additional writer)","Conrad Anker, Susan Robertson, Robert Macfarlane, Peter Gillman",Documentary,English,USA,94,873594
2241,2434,Saw 3D: The Final Chapter,2010,Kevin Greutert,"Patrick Melton, Marcus Dunstan","Tobin Bell, Costas Mandylor, Betsy Russell, Cary Elwes",Crime,English,Canada,90,45670855
2242,2435,Tiny Furniture,2010,Lena Dunham,Lena Dunham,"Lena Dunham, Laurie Simmons, Grace Dunham, Rachel Howe",Comedy,English,USA,98,389334
2246,2439,Alice in Wonderland,2010,Tim Burton,"Linda Woolverton (screenplay), Lewis Carroll (books)","Johnny Depp, Mia Wasikowska, Helena Bonham Carter, Anne Hathaway",Adventure,English,USA,108,319323000
2259,2452,Tinker Bell and the Great Fairy Rescue,2010,Bradley Raymond,"Bob Hilgenberg (screenplay), Rob Muir (screenplay), Joe Ansolabehere (screenplay), Paul Germain (screenplay), Bradley Raymond (story), Jeffrey M. Howard (story)","Mae Whitman, Lauren Mote, Michael Sheen, Pamela Adlon",Animation,English,USA,76,288544
2277,2470,Peep World,2010,Barry W. Blaustein,Peter Himmelstein,"Lewis Black, Ron Rifkin, Rainn Wilson, Taraji P. Henson",Comedy,English,USA,79,10908
2282,2475,In a Better World,2010,Susanne Bier,"Anders Thomas Jensen (screenplay), Susanne Bier (story), Anders Thomas Jensen (story), Per Nielsen (supervising writer)","Mikael Persbrandt, Wil Johnson, Eddy Kimani, Emily Mulaya",Drama,Danish,Denmark,118,1007808
2288,2482,Love & Other Drugs,2010,Edward Zwick,"Charles Randolph (screenplay), Edward Zwick (screenplay), Marshall Herskovitz (screenplay), Jamie Reidy (book)","Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria",Comedy,English,USA,112,33299999
2290,2484,Marmaduke,2010,Tom Dey,"Tim Rasmussen, Vince Di Meglio, Brad Anderson (comic), Phil Leeming (comic)","Owen Wilson, Emma Stone, George Lopez, Christopher Mintz-Plasse",Comedy,English,USA,87,33643461
2291,2485,Blue Valentine,2010,Derek Cianfrance,"Derek Cianfrance, Joey Curtis, Cami Delavigne","Ryan Gosling, Michelle Williams, Faith Wladyka, John Doman",Drama,English,USA,112,9600000
2318,2513,The Names of Love,2010,Michel Leclerc,"Baya Kasmi, Michel Leclerc","Jacques Gamblin, Sara Forestier, Zinedine Soualem, Carole Franck",Comedy,French,France,100,513836
2323,2518,Zenith,2010,Vladan Nikolic,Vladan Nikolic,"Peter Scanavino, Jason Robards III, Ana Asensio, Didier Flamand",Sci-Fi,English,USA,93,7862
2337,2533,Detective Dee: Mystery of the Phantom Flame,2010,Hark Tsui,"Chia-Lu Chang (screenplay), Kuo-Fu Chen, Qianyu Lin (original story)","Tony Ka Fai Leung, Chao Deng, Carina Lau, Bingbing Li",Action,Mandarin,China,119,489955
2339,2535,Elite Squad: The Enemy Within,2010,Jose Padilha,"Braulio Mantovani (screenplay), Braulio Mantovani (story), Jose Padilha (screenplay), Jose Padilha (story), Rodrigo Pimentel (story)","Wagner Moura, Irandhir Santos, Andre Ramiro, Milhem Cortaz",Action,Portuguese,Brazil,115,100119
2343,2539,Even the Rain,2010,Iciar Bollain,Paul Laverty,"Luis Tosar, Gael Garcia Bernal, Juan Carlos Aduviri, Karra Elejalde",Drama,Spanish,Spain,103,558342
