,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
1378,1515,The Daughter,2015,Simon Stone,"Simon Stone, Henrik Ibsen (inspired by ""The Wild Duck"")","Geoffrey Rush, Nicholas Hope, Sam Neill, Ewen Leslie",Drama,English,Australia,96,26376
1387,1526,Captive,2015,Jerry Jameson,"Brian Bird (screenplay by), Ashley Smith (book), Stacy Mattingly (book)","Elle Graham, Kate Mara, Claudia Church, Gina Stewart",Action,English,Mexico,97,1963974
1397,1536,Tanu Weds Manu Returns,2015,Aanand L. Rai,Himanshu Sharma,"Madhavan, Kangana Ranaut, Mohammed Zeeshan Ayyub, Jimmy Sheirgill",Comedy,Hindi,India,128,3031562
1401,1541,Shamitabh,2015,R. Balki,R. Balki,"Amitabh Bachchan, Dhanush, Akshara Haasan, Abhinaya",Drama,Hindi,India,155,241720
1409,1549,By the Sea,2015,Angelina Jolie,Angelina Jolie,"Brad Pitt, Angelina Jolie, Melanie Laurent, Melvil Poupaud",Drama,English,France,122,319968
1411,1551,The Hallow,2015,Corin Hardy,"Corin Hardy (story by), Felipe Marino (story by), Tom de Ville (story by), Corin Hardy (screenplay by), Felipe Marino (screenplay by)","Joseph Mawle, Bojana Novakovic, Michael McElhatton, Michael Smiley",Horror,English,UK,97,2361
1413,1554,Let's Get Married,2015,Jiang Liu,"Jiang Liu (screenplay), Hongwei Wang (screenplay), Yu Wang (screenplay), Nan Xu (screenplay)","Ivy Yi-Han Chen, Zuo Da, Yuanyuan Gao, Wu Jiang",Comedy,Mandarin,China,127,462918
1457,1602,My Scientology Movie,2015,John Dower,"John Dower, Louis Theroux","Louis Theroux, Tom Cruise, Marty Rathbun, Paz de la Huerta",Documentary,English,UK,99,22450
1466,1611,Pyaar Ka Punchnama 2,2015,Luv Ranjan,"Luv Ranjan (story), Rahul Mody (screenplay and dialogue), Tarun Jain (screenplay and dialogue), Luv Ranjan (screenplay and dialogue)","Kartik Aaryan, Omkar Kapoor, Sunny Singh Nijjar, Nushrat Bharucha",Comedy,Hindi,India,137,39312
1467,1612,Gabbar is Back,2015,Radha Krishna Jagarlamudi,"A.R. Murugadoss (story), Rajat Arora (additional screenplay), Rajat Arora (dialogue), D.S. Kannan","Akshay Kumar, Chitrangda Singh, Kareena Kapoor, Shruti Haasan",Action,Hindi,India,128,276429
1482,1628,Dragon Blade,2015,Daniel Lee,Daniel Lee,"Jackie Chan, John Cusack, Adrien Brody, Si Won Choi",Action,Mandarin,China,127,72413
1497,1644,NH10,2015,Navdeep Singh,Sudip Sharma,"Anushka Sharma, Neil Bhoopalam, Deepti Naval, Tanya Purohit",Action,Hindi,India,115,262586
1499,1646,Ant-Man,2015,Peyton Reed,"Edgar Wright (screenplay by), Joe Cornish (screenplay by), Adam McKay (screenplay by), Paul Rudd (screenplay by), Edgar Wright (story by), Joe Cornish (story by), Stan Lee (based on the Marvel comics by), Larry Lieber (based on the Marvel comics by), Jack Kirby (based on the Marvel comics by)","Paul Rudd, Michael Douglas, Evangeline Lilly, Corey Stoll",Action,English,USA,117,138002223
1516,1668,Pixels,2015,Chris Columbus,"Tim Herlihy (screenplay), Timothy Dowling (screenplay), Tim Herlihy (screen story), Patrick Jean (short film)","Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage",Animation,English,USA,105,66412009
1532,1684,Christmas Eve,2015,Mitch Davis,"Mitch Davis, Tyler McKellar","Patrick Stewart, Gary Cole, Roxy Cook, James Roday",Comedy,English,USA,95,81992
1574,1728,The Girl in the Book,2015,Marya Cohn,Marya Cohn,"Emily VanCamp, Courtney Daniels, Jordan Lage, Ana Mulvoy Ten",Drama,English,USA,86,5249
1583,1739,Chi-Raq,2015,Spike Lee,"Kevin Willmott, Spike Lee, Aristophanes (play)","Nick Cannon, Teyonah Parris, Wesley Snipes, Angela Bassett",Comedy,English,USA,127,2647378
1591,1747,The 33,2015,Patricia Riggen,"Mikko Alanne (screenplay), Craig Borten (screenplay), Michael Thomas (screenplay), Jose Rivera (screen story), Hector Tobar (book)","Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin",Biography,English,Chile,127,9144459
1596,1752,The Last Women Standing,2015,Luo Luo,Luo Luo,"Qi Shu, Eddie Peng, Hong Pan, Shih-Chieh King",Romance,Mandarin,China,96,163017
1597,1753,The Night Before,2015,Jonathan Levine,"Jonathan Levine (screenplay), Kyle Hunter (screenplay), Ariel Shaffir (screenplay), Evan Goldberg (screenplay), Jonathan Levine (story)","Joseph Gordon-Levitt, Seth Rogen, Anthony Mackie, Jillian Bell",Adventure,English,USA,101,31315980
1612,1768,Furious 7,2015,James Wan,"Chris Morgan, Gary Scott Thompson (characters)","Vin Diesel, Paul Walker, Jason Statham, Michelle Rodriguez",Action,English,Japan,137,316986481
1631,1790,Hamari Adhuri Kahani,2015,Mohit Suri,"Mahesh Bhatt, Shagufta Rafique (dialogue)","Rajkummar Rao, Vidya Balan, Emraan Hashmi, Amala Akkineni",Drama,Hindi,India,129,235361
1665,1827,The Family Fang,2015,Jason Bateman,"Kevin Wilson (based on the book by), David Lindsay-Abaire (screenplay)","Nicole Kidman, Kathryn Hahn, Jason Bateman, Christopher Walken",Comedy,English,USA,105,15335
1666,1828,Welcome to Leith,2015,"Michael Beach Nichols, Christopher K. Walker","Michael Beach Nichols, Christopher K. Walker","Craig Cobb, Ryan Lenz, Amber Schatz",Documentary,English,USA,85,36010
1669,1831,Mountains May Depart,2015,Zhangke Jia,Zhangke Jia (screenplay),"Tao Zhao, Yi Zhang, Jing Dong Liang, Zijian Dong",Drama,Chinese,China,126,80408
1671,1833,A Walk in the Woods,2015,Ken Kwapis,"Michael Arndt (screenplay), Bill Holderman (screenplay), Bill Bryson (book)","Robert Redford, Nick Nolte, Emma Thompson, Mary Steenburgen",Adventure,English,USA,104,19189413
1672,1834,Slow Learners,2015,"Don Argott, Sheena M. Joyce","Heather Maidat (screenplay by), Heather Maidat (story by), Peter C. Swords (story by)","Adam Pally, Megan Neuringer, Bobby Spears Jr., Peter Grosz",Comedy,English,USA,96,21080
1676,1838,Monkey Kingdom,2015,"Mark Linfield, Alastair Fothergill(co-director)","Mark Linfield, Kate Kondell (narration consultant)",Tina Fey,Documentary,English,USA,81,11360669
1682,1844,Last Cab to Darwin,2015,Jeremy Sims,"Reg Cribb (play), Reg Cribb, Jeremy Sims","Michael Caton, Ningali Lawford, Mark Coles Smith, Emma Hamilton",Comedy,English,Australia,123,32848
1684,1846,People Places Things,2015,Jim Strouse,Jim Strouse,"Jemaine Clement, Aundrea Gadsby, Gia Gadsby, Nancy Eng",Comedy,English,USA,85,30768
1700,1862,"Hello, My Name Is Doris",2015,Michael Showalter,"Laura Terruso (screenplay), Michael Showalter (screenplay), Laura Terruso (short film ""Doris & the Intern"")","Sally Field, Edmund Lupinski, Norma Michaels, Stephen Root",Comedy,English,USA,90,14443077
1708,1870,Goodbye Mr. Loser,2015,"Da-Mo Peng, Fei Yan","Da-Mo Peng, Fei Yan","Lun Ai, Yuan Chang, Li-Chun Lee, Ping Li",Comedy,Chinese,China,104,345305
1711,1873,Eye in the Sky,2015,Gavin Hood,Guy Hibbert,"Faisa Hassan, Aisha Takow, Armaan Haggio, Helen Mirren",Drama,Somali,UK,102,16641379
1722,1884,Being Charlie,2015,Rob Reiner,"Nick Reiner (screenplay), Matt Elisofon (screenplay)","Nick Robinson, Morgan Saylor, Devon Bostick, Susan Misner",Drama,English,USA,97,11872
1750,1914,Eddie the Eagle,2015,Dexter Fletcher,"Sean Macaulay (screenplay), Simon Kelton (screenplay), Simon Kelton (story)","Tom Costello, Jo Hartley, Keith Allen, Dickon Tolson",Biography,English,UK,106,20047049
1764,1928,Everest,2015,Baltasar Kormakur,"William Nicholson (screenplay), Simon Beaufoy (screenplay)","Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson",Action,English,UK,121,46529055
1770,1934,Joy,2015,David O. Russell,"David O. Russell (screenplay), Annie Mumolo (story), David O. Russell (story)","Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramirez",Drama,English,USA,124,42581369
1771,1935,Lila & Eve,2015,Charles Stone III,Pat Gilfillan,"Jennifer Lopez, Viola Davis, Shea Whigham, Andre Royo",Crime,English,USA,94,21806
1772,1938,45 Years,2015,Andrew Haigh,"Andrew Haigh, David Constantine (short story ""In Another Country"")","Charlotte Rampling, Tom Courtenay, Geraldine James, Dolly Wells",Drama,English,UK,91,3489919
1774,1940,Fifty Shades of Grey,2015,Sam Taylor-Johnson,"Kelly Marcel (screenplay by), E.L. James (based on the novel by)","Dakota Johnson, Jamie Dornan, Jennifer Ehle, Eloise Mumford",Drama,English,USA,125,189859585
1780,1946,The Brand New Testament,2015,Jaco Van Dormael,"Thomas Gunzig (scenario), Jaco Van Dormael (scenario)","Pili Groyne, Benoit Poelvoorde, Catherine Deneuve, Francois Damiens",Comedy,French,Belgium,114,89182
1788,1954,Child 44,2015,Daniel Espinosa,"Richard Price (screenplay), Tom Rob Smith (novel)","Xavier Atkins, Mark Lewis Jones, Tom Hardy, Joel Kinnaman",Crime,English,Czech Republic,137,1314609
1793,1960,Shout Gladi Gladi,2015,"Adam Friedman, Iain Kennedy(co-director)",Iain Kennedy,"Chris Baker-Brian, Florence Banda, Ibrahim Bangura, Isaac Balla Bangura",Documentary,English,USA,100,5046
1802,1970,Jupiter Ascending,2015,"Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski","Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne",Action,English,USA,127,43733037
1813,1983,Microbe & Gasoline,2015,Michel Gondry,Michel Gondry,"Ange Dargent, Theophile Baquet, Diane Besnier, Audrey Tautou",Adventure,French,France,105,57491
1823,1993,Disorder,2015,Alice Winocour,"Alice Winocour, Jean-Stephane Bron (in collaboration with)","Matthias Schoenaerts, Diane Kruger, Paul Hamy, Zaid Errougui-Demonsant",Drama,French,France,98,38337
1829,1999,Focus,2015,"Glenn Ficarra, John Requa","Glenn Ficarra, John Requa","Will Smith, Margot Robbie, Adrian Martinez, Gerald McRaney",Comedy,English,USA,105,50265541
1830,2000,Dough,2015,John Goldschmidt,"Jonathan Benson, Jonathan Benson, Jez Freedman, Jez Freedman","Jonathan Pryce, Jerome Holder, Phil Davis, Ian Hart",Comedy,English,UK,94,1148304
1835,2005,Home Run Showdown,2015,Oz Scott,"Tim Cavanaugh, John Bella","Kyle Kirk, Matthew Lillard, Wayne Duvall, Stephanie Koenig",Family,English,USA,94,8824
1856,2026,Lost in Hong Kong,2015,Zheng Xu,Huan Shu,"Zheng Xu, Wei Zhao, Peagu Alexandru, Bei-Er Bao",Action,Mandarin,China,114,1242494
1857,2027,Southpaw,2015,Antoine Fuqua,Kurt Sutter,"Jake Gyllenhaal, Rachel McAdams, Forest Whitaker, Oona Laurence",Drama,English,Hong Kong,124,42373328
1874,2047,The Ark of Mr Chow,2015,Yang Xiao,"Xiao Yang, Ji Zhang","Zijian Dong, Jiaqi Li, Honglei Sun, Sen Wang",Comedy,Mandarin,China,106,53252
1899,2073,Dheepan,2015,Jacques Audiard,"Jacques Audiard (dialogue), Jacques Audiard (screenplay), Thomas Bidegain (dialogue), Thomas Bidegain (screenplay), Noe Debre (dialogue), Noe Debre (screenplay)","Jesuthasan Antonythasan, Kalieaswari Srinivasan, Claudine Vinasithamby, Vincent Rottiers",Crime,Tamil,France,115,247597
1909,2084,Golden Kingdom,2015,Brian Perkins,Brian Perkins (screenplay),"Shine Htet Zaw, Ko Yin Saw Ri, Ko Yin Than Maung, Ko Yin Maung Sein",Drama,Burmese,USA,104,8077
1916,2091,Batkid Begins,2015,Dana Nachman,"John Crane (story consultant: Original Batkid Day Event footage), Kurt Kuenne, Dana Nachman","Teresa Clovicko, Audrey Copper, Katie Cotton, James Coyne",Documentary,English,USA,87,73002
1932,2107,Mustang,2015,Deniz Gamze Erguven,"Deniz Gamze Erguven, Alice Winocour","Gunes Sensoy, Doga Zeynep Doguslu, Tugba Sunguroglu, Elit Iscan",Drama,Turkish,Turkey,97,560778
1939,2114,Desierto,2015,Jonas Cuaron,"Jonas Cuaron, Mateo Garcia","Gael Garcia Bernal, Jeffrey Dean Morgan, Alondra Hidalgo, Diego Catano",Drama,Spanish,Mexico,88,1969105
1956,2131,Danny Collins,2015,Dan Fogelman,Dan Fogelman,"Al Pacino, Annette Bening, Jennifer Garner, Bobby Cannavale",Biography,English,USA,106,4242318
1960,2135,The Perfect Guy,2015,David M. Rosenthal,"Alan B. McElroy (story by), Tyger Williams (screenplay)","Sanaa Lathan, Michael Ealy, Morris Chestnut, L. Scott Caldwell",Drama,English,USA,100,45000926
1974,2149,Oddball and the Penguins,2015,Stuart McDonald,Peter Ivan,"Shane Jacobson, Sarah Snook, Alan Tudyk, Coco Jack Gillies",Adventure,English,Australia,95,6709509
1979,2154,Wild City,2015,Ringo Lam,"Ringo Lam (story), Ringo Lam, Koon-Nam Lui, Frankie Tam","Louis Koo, Shawn Yue, Liya Tong, Hsiao-chuan Chang",Action,Cantonese,Hong Kong,120,17181
1991,2167,Take Me to the River,2015,Matt Sobel,Matt Sobel,"Logan Miller, Robin Weigert, Josh Hamilton, Richard Schiff",Drama,English,USA,84,27938
1992,2168,Tevar,2015,Amit Ravindernath Sharma,"Gunasekhar, Shantanu Srivastava","Arjun Kapoor, Sonakshi Sinha, Manoj Bajpayee, Deepti Naval",Action,Hindi,India,157,234207
1999,2177,Aloha,2015,Cameron Crowe,Cameron Crowe,"Bradley Cooper, Emma Stone, Rachel McAdams, Bill Murray",Comedy,English,USA,105,15669178
2031,2210,Coming Through the Rye,2015,James Steven Sadwith,"James Steven Sadwith, James Steven Sadwith","Alex Wolff, Stefania LaVie Owen, Chris Cooper, Jacob Leinbach",Drama,English,USA,97,4000
2032,2211,Avengers: Age of Ultron,2015,Joss Whedon,"Joss Whedon, Stan Lee (based on the Marvel comics by), Jack Kirby (based on the Marvel comics by), Joe Simon (character created by: Captain America), Jack Kirby (character created by: Captain America), Jim Starlin (character created by: Thanos)","Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans",Action,English,USA,141,429113729
2041,2221,13 Minutes,2015,Oliver Hirschbiegel,"Leonie-Claire Breinersdorfer (screenplay), Fred Breinersdorfer (screenplay)","Christian Friedel, Katharina Schuttler, Burghart Klaussner, Johann von Bulow",Biography,German,Germany,114,160450
2045,2226,Death of a Gentleman,2015,"Johnny Blank(co-director), Sam Collins(co-director), Jarrod Kimber(co-director)","Sam Collins, Jon Hotten, Jarrod Kimber","Jonathan Agnew, David Becker, Ian Chappell, Giles Clarke",Documentary,English,UK,99,872092
2056,2237,From Afar,2015,Lorenzo Vigas,"Lorenzo Vigas (screenplay), Guillermo Arriaga (based on a story by), Lorenzo Vigas (based on a story by)","Alfredo Castro, Luis Silva, Jerico Montilla, Catherina Cardozo",Drama,Spanish,Venezuela,93,30108
2063,2245,The Adderall Diaries,2015,Pamela Romanowsky,"Pamela Romanowsky, Stephen Elliott (based on the book by)","James Franco, Ed Harris, Amber Heard, Jim Parrack",Crime,English,USA,87,11287
2064,2246,The Lobster,2015,Yorgos Lanthimos,"Yorgos Lanthimos, Efthymis Filippou","Jacqueline Abrahams, Roger Ashton-Griffiths, Jessica Barden, Olivia Colman",Comedy,English,Ireland,119,9078073
2122,2307,The Dressmaker,2015,Jocelyn Moorhouse,"Rosalie Ham (based on the novel by), Jocelyn Moorhouse, P.J. Hogan","Kate Winslet, Judy Davis, Liam Hemsworth, Hugo Weaving",Comedy,English,Australia,119,2021399
2123,2308,Youth,2015,Paolo Sorrentino,Paolo Sorrentino,"The Retrosettes, Gabriella Belisario, Laura De Marchi, Rachel Weisz",Comedy,English,Italy,124,1882275
2127,2313,"Hieronymus Bosch, Touched by the Devil",2015,Pieter van Huystee,Pieter van Huystee,"Matteo Ceriana, Charles de Mooij, Robert G. Erdmann, Gabriele Finaldi",Documentary,Dutch,Netherlands,86,167601
2136,2323,Veteran,2015,Seung-wan Ryoo,"Seon-gyeong Gu (character created by: Veteran), Seung-wan Ryoo","Jung-min Hwang, Ah-in Yoo, Hae-jin Yoo, Dal-su Oh",Action,Russian,South Korea,123,1048332
2142,2331,Men Go to Battle,2015,Zachary Treitz,"Kate Lyn Sheil, Zachary Treitz","Charlotte Arnold, Steve Coulter, Samantha Jacober, Emily Kicklighter",Comedy,English,USA,98,17950
2144,2333,Fantastic Four,2015,Josh Trank,"Jeremy Slater (screenplay), Simon Kinberg (screenplay), Josh Trank (screenplay), Stan Lee (Marvel comic book), Jack Kirby (Marvel comic book)","Miles Teller, Michael B. Jordan, Kate Mara, Jamie Bell",Action,English,USA,100,49179296
2149,2338,Absolutely Anything,2015,Terry Jones,"Terry Jones (screenplay), Gavin Scott (screenplay)","Simon Pegg, Kate Beckinsale, Sanjeev Bhaskar, Rob Riggle",Comedy,English,UK,85,673096
2161,2350,Anesthesia,2015,Tim Blake Nelson,Tim Blake Nelson,"Sam Waterston, Ivan Goris, Rob Morgan, Corey Stoll",Crime,English,USA,90,22386
2170,2359,Burning Bodhi,2015,Matthew McDuffie,Matthew McDuffie,"Kaley Cuoco, Virginia Madsen, Sasha Pieterse, Cody Horn",Drama,English,USA,93,3289
2179,2369,The Bad Education Movie,2015,Elliot Hegarty,"Jack Whitehall (screenplay), Freddy Syborn (screenplay), Jack Whitehall (created by), Ben Cavey (created by)","Jack Whitehall, Charlie Wernham, Nikki Runeckles, Weruche Opia",Comedy,English,UK,90,921426
2228,2420,Katti Batti,2015,Nikkhil Advani,"Nikkhil Advani, Anshul Singhal","Suhaas Ahuja, Vivan Bhatena, Imran Khan, Suparna Marwah",Comedy,Hindi,India,135,364932
2232,2424,Mad Max: Fury Road,2015,George Miller,"George Miller, Brendan McCarthy, Nick Lathouris","Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne",Action,English,Australia,120,129483877
2239,2432,Pitch Perfect 2,2015,Elizabeth Banks,"Kay Cannon, Mickey Rapkin (based on the book by)","Anna Kendrick, Rebel Wilson, Hailee Steinfeld, Brittany Snow",Comedy,English,USA,115,165744048
2261,2454,Prophet's Prey,2015,Amy Berg,"Amy Berg, Sam Brower (based on: the book ""Prophet's Prey"" by), Nick Cave (narration by)","Nick Cave, Elaine Anderson, Sam Brower, Andrew Chatwin",Documentary,English,USA,90,13532
2264,2457,Max,2015,Boaz Yakin,"Boaz Yakin, Sheldon Lettich","Thomas Haden Church, Josh Wiggins, Luke Kleintank, Lauren Graham",Adventure,English,USA,111,26714191
2269,2462,The Man from U.N.C.L.E.,2015,Guy Ritchie,"Guy Ritchie (screenplay by), Lionel Wigram (screenplay by), Jeff Kleeman (story by), David C. Wilson (story by), Guy Ritchie (story by), Lionel Wigram (story by), Sam Rolfe (based on the television series created by)","Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki",Action,English,USA,116,38140180
2335,2531,The Uncondemned,2015,"Nick Louvel, Michele Mitchell",Michele Mitchell,"Pierre-Richard Prosper, Sara Darehshori, Patricia Sellers",Documentary,English,USA,81,13295
2338,2534,Digging for Fire,2015,Joe Swanberg,"Jake Johnson, Joe Swanberg","Jake Johnson, Rosemarie DeWitt, Jude Swanberg, Alicia Van Couvering",Drama,English,USA,85,119364
2386,2583,Phantom Boy,2015,"Jean-Loup Felicioli, Alain Gagnol",Alain Gagnol,"Edouard Baer, Jean-Pierre Marielle, Audrey Tautou, Jackie Berroyer",Animation,French,France,84,30987
2396,2594,Brooklyn,2015,John Crowley,"Nick Hornby, Colm Toibin (novel)","Saoirse Ronan, Hugh Gormley, Brid Brennan, Maeve McGrath",Drama,English,UK,117,30459009
2399,2597,As I Open My Eyes,2015,Leyla Bouzid,"Leyla Bouzid, Marie-Sophie Chambon","Baya Medhaffer, Ghalia Benali, Montassar Ayari, Lassaad Jamoussi",Drama,Arabic,Tunisia,102,30924
2412,2610,War Room,2015,Alex Kendrick,"Alex Kendrick, Stephen Kendrick","Karen Abercrombie, Priscilla C. Shirer, T.C. Stallings, Tenae Downing",Drama,English,USA,120,67790117
2417,2615,Peace Officer,2015,"Brad Barber, Scott Christopherson","Brad Barber, Scott Christopherson, David Lawrence, Renny McCauley",William 'Dub' Lawrence,Documentary,English,USA,105,57558
2439,2637,Room,2015,Lenny Abrahamson,"Emma Donoghue (screenplay by), Emma Donoghue (based on the novel by)","Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson",Drama,English,Ireland,118,14677654
2446,2645,Knock Knock,2015,Eli Roth,"Eli Roth (screenplay), Nicolas Lopez (screenplay), Guillermo Amoedo (screenplay), Anthony Overman (story), Michael Ronald Ross (story)","Keanu Reeves, Lorenza Izzo, Ana de Armas, Aaron Burns",Drama,English,USA,99,285363
2448,2647,Among the Believers,2015,"Mohammed Naqvi, Hemal Trivedi",Jonathan Goodman Levitt,"Abdul Aziz, Pervez Hoodbhoy",Documentary,English,Pakistan,84,1900
2449,2648,Beasts of No Nation,2015,Cary Joji Fukunaga,"Cary Joji Fukunaga (written for the screen by), Uzodinma Iweala (based on the novel by)","Abraham Attah, Emmanuel Affadzi, Ricky Adelayitor, Andrew Adote",Drama,English,USA,137,83861
2455,2654,Solace,2015,Afonso Poyart,"Sean Bailey, Ted Griffin","Anthony Hopkins, Jeffrey Dean Morgan, Abbie Cornish, Colin Farrell",Crime,English,USA,101,403050
2465,2664,The Beauty Inside,2015,Jong-Yeol Baek,"Seon-jeong Kim, Ye-jeong Park, Kyung-hee Noh (narration writer)","Hyo-Joo Han, Seo-Joon Park, Juri Ueno, Jin-wook Lee",Drama,Korean,South Korea,127,50536
2522,2723,Pan,2015,Joe Wright,"Jason Fuchs, J.M. Barrie (characters)","Hugh Jackman, Levi Miller, Garrett Hedlund, Rooney Mara",Adventure,English,USA,111,35914825
2530,2731,The Forbidden Room,2015,"Guy Maddin, Evan Johnson(co-director)","Guy Maddin, Evan Johnson, Bob Kotyk, John Ashbery (poetry), Kim Morgan (additional writer), Kim Morgan (story editor)","Roy Dupuis, Clara Furey, Louis Negin, Udo Kier",Comedy,English,Canada,130,34043
2551,2753,Singh Is Bliing,2015,Prabhudheva,"Chintan Gandhi (dialogue), Sahar Quaze (dialogue)","Akshay Kumar, Amy Jackson, Lara Dutta, Kay Kay Menon",Action,Hindi,India,141,77300
2554,2756,Our Little Sister,2015,Hirokazu Koreeda,"Akimi Yoshida (manga), Hirokazu Koreeda (screenplay)","Haruka Ayase, Masami Nagasawa, Kaho, Suzu Hirose",Drama,Japanese,Japan,127,466986
2589,2793,Yennai Arindhaal,2015,Gautham Menon,"Thiagarajan Kumararaja, Gautham Menon, Shridhar Raghavan","Ajith Kumar, Arun Vijay, Trisha Krishnan, Anushka Shetty",Action,Tamil,India,168,105184
2590,2794,San Andreas,2015,Brad Peyton,"Carlton Cuse (screenplay), Andre Fabrizio (story), Jeremy Passmore (story), Carlton Cuse, Andre Fabrizio","Dwayne Johnson, Carla Gugino, Alexandra Daddario, Ioan Gruffudd",Action,English,USA,114,127666001
2621,2825,Ashby,2015,Tony McNamara,Tony McNamara,"Mickey Rourke, Nat Wolff, Emma Roberts, Sarah Silverman",Comedy,English,USA,100,4631
2623,2827,Z for Zachariah,2015,Craig Zobel,"Nissar Modi (screenplay), Robert C. O'Brien (novel)","Chiwetel Ejiofor, Margot Robbie, Chris Pine",Drama,English,Iceland,98,118483
2657,2863,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,2015,Douglas Tirola,"Mark Monroe, Douglas Tirola","Danny Abelson, Judd Apatow, Kevin Bacon, Henry Beard",Documentary,English,USA,98,60269
2670,2877,Dope,2015,Rick Famuyiwa,Rick Famuyiwa,"ASAP Rocky, Blake Anderson, Bruce Beatty, De'aundre Bonds",Comedy,English,USA,103,11674449
2673,2880,Sisters,2015,Jason Moore,Paula Pell,"Amy Poehler, Tina Fey, Maya Rudolph, Ike Barinholtz",Comedy,English,USA,118,66652373
2694,2901,Lost and Love,2015,Sanyuan Peng,Sanyuan Peng,"Andy Lau, Boran Jing, Tony Ka Fai Leung, Sandra Kwan Yue Ng",Drama,Chinese,China,108,188817
2735,2942,Heneral Luna,2015,Jerrold Tarog,"Henry Francia, E.A. Rocha, Jerrold Tarog","John Arcilla, Mon Confiado, Arron Villaflor, Jeffrey Quizon",Action,Filipino,Philippines,118,195580
2748,2955,Concussion,2015,Peter Landesman,"Peter Landesman, Jeanne Marie Laskas (based on the GQ article ""Game Brain"" by)","Will Smith, Alec Baldwin, Albert Brooks, Gugu Mbatha-Raw",Biography,English,UK,123,23268108
2763,2971,Bin Roye,2015,"Momina Duraid, Shehzad Kashmiri",Farhat Ishtiaq,"Zeba Bakhtiar, Adeel Husain, Armeena Rana Khan, Jahanzeb Khan",Drama,Urdu,Pakistan,116,72816
2774,2982,Chevalier,2015,Athina Rachel Tsangari,"Efthymis Filippou, Athina Rachel Tsangari","Yiorgos Kendros, Panos Koronis, Vangelis Mourikis, Makis Papadimitriou",Comedy,Greek,Greece,105,25676
2820,3030,Mr. Right,2015,Paco Cabezas,Max Landis,"Sam Rockwell, Anna Kendrick, Tim Roth, James Ransone",Action,English,USA,95,25369
2826,3036,The Second Best Exotic Marigold Hotel,2015,John Madden,"Ol Parker (screenplay by), Ol Parker (screen story by), John Madden (screen story by)","Dev Patel, Maggie Smith, Danny Mahoney, David Strathairn",Comedy,English,UK,122,38996694
2828,3038,Suffragette,2015,Sarah Gavron,Abi Morgan,"Anne-Marie Duff, Grace Stottor, Geoff Bell, Carey Mulligan",Biography,English,UK,106,7189725
2832,3042,Love,2015,Gaspar Noe,Gaspar Noe,"Aomi Muyock, Karl Glusman, Klara Kristin, Ugo Fox",Drama,English,France,135,176061
2842,3052,My All-American,2015,Angelo Pizzo,"Angelo Pizzo, Jim Dent (book)","Aaron Eckhart, Finn Wittrock, Rett Terrell, Michael Reilly Burke",Biography,English,USA,118,1365000
2864,3074,My King,2015,Maiwenn,"Etienne Comar (screenplay), Maiwenn (screenplay)","Vincent Cassel, Emmanuelle Bercot, Louis Garrel, Isild Le Besco",Drama,French,France,124,53920
2876,3086,Rock the Kasbah,2015,Barry Levinson,Mitch Glazer (screenplay),"Bill Murray, Bruce Willis, Kate Hudson, Zooey Deschanel",Comedy,English,USA,106,1940202
2877,3087,Alvin and the Chipmunks: The Road Chip,2015,Walt Becker,"Ross Bagdasarian (characters), Janice Karman (characters), Randi Mayem Singer, Adam Sztykiel","Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney",Animation,English,USA,92,66580191
2880,3090,Land of Mine,2015,Martin Zandvliet,Martin Zandvliet,"Roland Moller, Louis Hofmann, Joel Basman, Mikkel Boe Folsgaard",Drama,German,Denmark,100,434640
2929,3139,All Creatures Big and Small,2015,"Toby Genkel, Sean McCormack(co-director)","Richie Conroy, Toby Genkel, Mark Hodkinson, Marteinn Thorisson","Dermot Magennis, Callum Maloney, Tara Flynn, Ava Connolly",Animation,English,Germany,87,1850924
2964,3175,Mr. Holmes,2015,Bill Condon,"Mitch Cullin (novel), Jeffrey Hatcher (screenplay), Arthur Conan Doyle (created by)","Ian McKellen, Laura Linney, Milo Parker, Hiroyuki Sanada",Drama,English,UK,104,14173994
2976,3187,Premam,2015,Alphonse Puthren,Alphonse Puthren,"Nivin Pauly, Sai Pallavi, Madonna Sebastian, Anupama Parameshwaran",Comedy,Malayalam,India,156,825602
2992,3203,The Man in 3B,2015,Trey Haley,"Carl Weber, Carl Weber (based on the novel by)","Lamman Rucker, Christian Keyes, Brely Evans, D.B. Woodside",Mystery,English,USA,93,291145
