,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
1292,1425,Shootout at Wadala,2013,Sanjay Gupta,"Sanjay Bhatia (screenplay), Abhijeet Deshpande (screenplay), Sanjay Gupta (screenplay), Sanjay Gupta (story), Hussain Zaidi (story), Milap Zaveri (dialogue)","Anil Kapoor, John Abraham, Manoj Bajpayee, Tusshar Kapoor",Action,Hindi,India,155,369310
1299,1432,R... Rajkumar,2013,Prabhu Deva,"Prabhu Deva (story), Prabhu Deva (screenplay), Sunil Kumar Agrawal (screenplay), Ravi S. Sundaram (screenplay), Shiraz Ahmed (dialogue)","Shahid Kapoor, Sonakshi Sinha, Sonu Sood, Ashish Vidyarthi",Action,Hindi,India,146,124669
1302,1435,Reaching for the Moon,2013,Bruno Barreto,"Matthew Chapman (screenplay), Julie Sayres (screenplay), Carmen L. Oliveira (based on the novel ""Flores raras e banalissimas"" by), Carolina Kotscho (based on the screenplay by)","Miranda Otto, Gloria Pires, Tracy Middendorf, Marcello Airoldi",Biography,English,Brazil,118,28482
1306,1439,Captain Phillips,2013,Paul Greengrass,"Billy Ray (screenplay), Richard Phillips (based upon the book ""A Captain's Duty: Somali Pirates,  Navy SEALS,  and Dangerous Days at Sea"" by), Stephan Talty (based upon the book ""A Captain's Duty: Somali Pirates,  Navy SEALS,  and Dangerous Days at Sea"" by)","Tom Hanks, Catherine Keener, Barkhad Abdi, Barkhad Abdirahman",Biography,English,USA,134,107100855
1307,1441,Cloudy with a Chance of Meatballs 2,2013,"Cody Cameron, Kris Pearn","Erica Rivinoja (screenplay by), John Francis Daley (screenplay), Jonathan Goldstein (screenplay by), Phil Lord (story by), Christopher Miller (story by), Erica Rivinoja (story by), Judi Barrett (inspired by the book ""Cloudy with a Chance of Meatballs"" written by), Ron Barrett (inspired by the book ""Cloudy with a Chance of Meatballs"" illustrated by)","Bill Hader, Anna Faris, James Caan, Will Forte",Animation,English,USA,95,119793567
1310,1444,The Ultimate Life,2013,Michael Landon Jr.,"Brian Bird (screenplay), Cheryl McKay (screen story by), Lisa G. Shillingburg (screenplay), Jim Stovall (novel)","Logan Bartholomew, Ali Hillis, Lee Meriwether, Bill Cobbs",Drama,English,USA,105,1326059
1324,1459,Redemption,2013,Steven Knight,Steven Knight,"Jason Statham, Agata Buzek, Vicky McClure, Benedict Wong",Action,English,UK,100,23595
1329,1464,Fists of Legend,2013,Woo-Suk Kang,Min-seok Jang (screenplay),"Cheol-woo Han, Jung-min Hwang, Woong-in Jeong, Seong-jin Kang",Action,Korean,South Korea,154,134065
1333,1469,Raze,2013,Josh C. Waller,"Robert Beaucage (story and screenplay), Kenny Gage (story), Josh C. Waller (story)","Zoe Bell, Rachel Nichols, Tracie Thoms, Bruce Thomas",Action,English,USA,92,3453
1335,1471,Pulling Strings,2013,Pedro Pablo Ibarra,"Georgina Garcia Riedel (screenplay), Issa Lopez (screenplay), Gabriel Ripstein (screenplay), Oscar Orlando Torres (screenplay)","Jaime Camil, Laura Ramsey, Omar Chaparro, Aurora Papile",Comedy,English,Mexico,111,5831928
1340,1476,Pacific Rim,2013,Guillermo del Toro,"Travis Beacham (screenplay), Guillermo del Toro (screenplay), Travis Beacham (story)","Charlie Hunnam, Diego Klattenhoff, Idris Elba, Rinko Kikuchi",Action,English,USA,131,101785482
1370,1507,The Canyons,2013,Paul Schrader,Bret Easton Ellis,"Lindsay Lohan, James Deen, Nolan Gerard Funk, Amanda Brooks",Drama,English,USA,99,31317
1389,1528,2 Guns,2013,Baltasar Kormakur,"Blake Masters (screenplay by), Steven Grant (based on the Boom! Studios graphic novels by)","Denzel Washington, Mark Wahlberg, Paula Patton, Edward James Olmos",Action,English,USA,109,73500000
1390,1529,Escape from Planet Earth,2013,Cal Brunker,"Bob Barlen, Cal Brunker, Stephen Fry (additional writing by), David Javerbaum (additional writing by), Dan Mazer (additional writing by), Tony Leech (based on a story by), Cory Edwards (based on a story by)","Brendan Fraser, Rob Corddry, Ricky Gervais, Jonathan Morgan Heit",Animation,English,USA,89,54700000
1400,1540,Himmatwala,2013,Sajid Khan,"K. Raghavendra Rao (original story), Sajid Khan (story), Sajid Khan (screenplay and dialogue), Farhad Samji (screenplay and dialogue), Sajid (screenplay and dialogue)","Ajay Devgn, Tamannaah Bhatia, Paresh Rawal, Mahesh Manjrekar",Action,Hindi,India,150,270880
1420,1561,We Steal Secrets: The Story of WikiLeaks,2013,Alex Gibney,Alex Gibney,"John 'FuzzFace' McMahon, Alex Gibney, Julian Assange, Robert Manne",Documentary,English,USA,130,158932
1423,1564,Sound City,2013,Dave Grohl,Mark Monroe,"Vinny Appice, Joe Barresi, Brian Bell, Frank Black",Documentary,English,USA,107,419361
1433,1575,The East,2013,Zal Batmanglij,"Zal Batmanglij, Brit Marling","Brit Marling, Alexander Skarsgard, Ellen Page, Toby Kebbell",Adventure,English,UK,116,1600000
1437,1579,The Fifth Estate,2013,Bill Condon,"Daniel Domscheit-Berg (book), David Leigh (book), Luke Harding (book), Josh Singer (screenplay by)","Peter Capaldi, David Thewlis, Anatole Taubman, Alexander Beyer",Biography,English,USA,128,3254172
1441,1583,Pioneer,2013,Erik Skjoldbjaerg,"Nikolaj Frobenius, Hans Gunnarsson, Cathinka Nicolaysen, Erik Skjoldbjaerg, Kathrine Valen Zeiner","Aksel Hennie, Wes Bentley, Stephen Lang, Stephanie Sigman",Thriller,Norwegian,Norway,111,4233
1446,1588,A Field in England,2013,Ben Wheatley,Amy Jump,"Julian Barratt, Peter Ferdinando, Richard Glover, Ryan Pope",Drama,English,UK,90,30716
1450,1593,Snowpiercer,2013,Joon-ho Bong,"Joon-ho Bong (screenplay), Kelly Masterson (screenplay), Joon-ho Bong (screen story), Jacques Lob (based on Le Transperceneige by), Benjamin Legrand (based on Le Transperceneige by), Jean-Marc Rochette (based on Le Transperceneige by)","Chris Evans, Kang-ho Song, Ed Harris, John Hurt",Action,English,South Korea,126,2786828
1479,1624,Parker,2013,Taylor Hackford,"John J. McLaughlin (screenplay), Donald E. Westlake (novel)","Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce",Action,English,USA,118,17609982
1486,1632,Bhaag Milkha Bhaag,2013,Rakeysh Omprakash Mehra,Prasoon Joshi,"Farhan Akhtar, Sonam Kapoor, Pavan Malhotra, Art Malik",Biography,Hindi,India,186,1626289
1507,1657,Begin Again,2013,John Carney,John Carney,"James Corden, Keira Knightley, Mark Ruffalo, Hailee Steinfeld",Comedy,English,USA,104,12078174
1525,1677,The Heat,2013,Paul Feig,Katie Dippold,"Sandra Bullock, Melissa McCarthy, Demian Bichir, Marlon Wayans",Action,English,USA,117,158300000
1530,1682,Man of Tai Chi,2013,Keanu Reeves,Michael G. Cooney,"Tiger Hu Chen, Keanu Reeves, Karen Mok, Hai Yu",Action,Cantonese,USA,105,61054
1539,1692,The Attorney,2013,Woo-seok Yang,"Yoon Hyeon-ho, Woo-seok Yang","Kwang Soo Cha, Seon-Mook Cho, Ki-Jung Han, Sung-ho Hong",Drama,Korean,South Korea,127,347684
1560,1714,Peeples,2013,Tina Gordon Chism,Tina Gordon Chism,"Craig Robinson, Kerry Washington, David Alan Grier, S. Epatha Merkerson",Comedy,English,USA,95,9123834
1562,1716,Free Birds,2013,Jimmy Hayward,"Scott Mosier (screenplay), Jimmy Hayward (screenplay), David I. Stern (story), John J. Strauss (story), Russell Leigh Sharman","Owen Wilson, Woody Harrelson, Amy Poehler, George Takei",Animation,English,USA,91,46667023
1578,1732,Devil's Knot,2013,Atom Egoyan,"Paul Harris Boardman (screenplay), Scott Derrickson (screenplay), Mara Leveritt (book)","Reese Witherspoon, Colin Firth, Alessandro Nivola, James Hamrick",Biography,English,USA,114,122892
1584,1740,The Smurfs 2,2013,Raja Gosnell,"J. David Stem (screenplay), David N. Weiss (screenplay), Jay Scherick (screenplay), David Ronn (screenplay), Karey Kirkpatrick (screenplay), J. David Stem (story), David N. Weiss (story), Jay Scherick (story), David Ronn (story), Peyo (characters and works)","Hank Azaria, Neil Patrick Harris, Brendan Gleeson, Jayma Mays",Animation,English,USA,105,71017784
1592,1748,I'm in Love with a Church Girl,2013,Steve Race,Galley Molina,"Zahn McClarnon, Michael Madsen, Stephen Baldwin, Martin Kove",Crime,English,USA,118,2380405
1594,1750,All Is Lost,2013,J.C. Chandor,J.C. Chandor,Robert Redford,Action,English,USA,106,4300353
1598,1754,Decoding Annie Parker,2013,Steven Bernstein,"Adam Bernstein, Steven Bernstein, Michael Moss","Helen Hunt, Samantha Morton, Aaron Paul, Rashida Jones",Drama,English,USA,91,39850
1604,1760,Run & Jump,2013,Steph Green,"Steph Green, Ailbhe Keogan","Ciara Gallagher, Maxine Peake, Edward MacLiam, Will Forte",Drama,English,Ireland,106,6280
1613,1769,Go for Sisters,2013,John Sayles,John Sayles,"LisaGay Hamilton, Edward James Olmos, Yolonda Ross, Hilary Barraford",Crime,English,USA,123,55963
1614,1770,Rhymes for Young Ghouls,2013,Jeff Barnaby,Jeff Barnaby,"Devery Jacobs, Glen Gould, Brandon Oakes, Roseanne Supernault",Crime,English,Canada,88,3257
1621,1780,Rangeelay,2013,Navaniat Singh,Dheeraj Rattan (story & screeplay),"Binnu Dhillon, Jaswinder Bhalla, Rana Ranbir, Shavinder Mahal",Action,Panjabi,India,129,139074
1633,1792,Contracted,2013,Eric England,Eric England,"Najarra Townsend, Caroline Williams, Alice Macdonald, Matt Mercer",Drama,English,USA,84,3328
1639,1798,The Croods,2013,"Kirk DeMicco, Chris Sanders","Chris Sanders (screenplay), Kirk DeMicco (screenplay), John Cleese (story), Kirk DeMicco (story), Chris Sanders (story)","Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener",Animation,English,USA,98,187165546
1648,1808,Afflicted,2013,"Derek Lee, Clif Prowse","Derek Lee (screenplay), Clif Prowse (screenplay)","Derek Lee, Clif Prowse, Michael Gill, Baya Rehaz",Horror,English,Canada,85,121179
1656,1817,Grudge Match,2013,Peter Segal,"Tim Kelleher (screenplay), Rodney Rothman (screenplay), Tim Kelleher (story)","Jim Lampley, Sylvester Stallone, Robert De Niro, Rich Little",Comedy,English,USA,113,14885004
1681,1843,Blue Caprice,2013,Alexandre Moors,"Alexandre Moors (story), R.F.I. Porto (screenplay), R.F.I. Porto (story)","Tequan Richmond, April Yvette Thompson, Isaiah Washington, Abner Exposito",Biography,English,USA,93,91126
1687,1849,Boy and the World,2013,Ale Abreu,Ale Abreu,"Vinicius Garcia, Felipe Zilse, Ale Abreu, Lu Horta",Animation,Portuguese,Brazil,80,47618
1707,1869,The Hobbit: The Desolation of Smaug,2013,Peter Jackson,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Guillermo del Toro (screenplay), J.R.R. Tolkien (novel)","Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott",Adventure,English,USA,161,180443783
1709,1871,The Happy Sad,2013,Rodney Evans,"Ken Urban (screenplay), Ken Urban (stage play)","Leroy McClain, Sorel Carradine, Charlie Barnett, Cameron Scoggins",Drama,English,USA,87,7742
1710,1872,Drew: The Man Behind the Poster,2013,Erik Sharkey,"Greg Boas, Charles Ricciardi, Erik Sharkey, Jeff Yorkes","Drew Struzan, Harrison Ford, Michael J. Fox, George Lucas",Documentary,English,USA,97,3078
1715,1877,The Green Inferno,2013,Eli Roth,"Guillermo Amoedo (screenplay), Eli Roth (screenplay)","Lorenza Izzo, Ariel Levy, Daryl Sabara, Kirby Bliss Blanton",Adventure,English,USA,100,7154957
1730,1893,Out of the Furnace,2013,Scott Cooper,"Brad Ingelsby, Scott Cooper","Woody Harrelson, Dendrie Taylor, Carl Ciarfalio, Nancy Mosser",Crime,English,UK,116,8314341
1732,1895,Snitch,2013,Ric Roman Waugh,"Justin Haythe, Ric Roman Waugh","Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon",Action,English,USA,112,42908315
1743,1907,Admission,2013,Paul Weitz,"Karen Croner (screenplay by), Jean Hanff Korelitz (based on the novel by)","Tina Fey, Ann Harada, Ben Levin, Dan Levy",Comedy,English,USA,107,18000000
1758,1922,Locke,2013,Steven Knight,Steven Knight,"Tom Hardy, Olivia Colman, Ruth Wilson, Andrew Scott",Drama,English,UK,85,1326469
1759,1923,Blackfish,2013,Gabriela Cowperthwaite,"Gabriela Cowperthwaite, Eli B. Despres, Tim Zimmermann","Tilikum, John Hargrove, Samantha Berg, Mark Simmons",Documentary,English,USA,83,1279789
1766,1930,After Tiller,2013,"Martha Shane, Lana Wilson","Greg O'Toole, Martha Shane, Lana Wilson","George Tiller, Warren Hern, Leroy Carhart, Susan Robinson",Documentary,English,USA,85,66275
1779,1945,Bicycling with Moliere,2013,Philippe Le Guay,"Fabrice Luchini (from an original idea by), Philippe Le Guay (from an original idea by), Philippe Le Guay (scenario,  adaptation and dialogue), Emmanuel Carrere (collaboration), Moliere (characters)","Fabrice Luchini, Lambert Wilson, Maya Sansa, Camille Japy",Comedy,French,France,104,37419
1783,1949,Money for Nothing: Inside the Federal Reserve,2013,Jim Bruce,Jim Bruce,"Liev Schreiber, Paul Volcker, Janet Yellen, Peter Atwater",Documentary,English,USA,104,13720
1791,1958,Battle of the Year,2013,Benson Lee,"Brin Hill, Chris Parker, Benson Lee (based upon the documentary ""Planet B-Boy"" by)","Josh Holloway, Laz Alonso, Josh Peck, Caity Lotz",Drama,English,USA,110,8888355
1796,1963,The Christmas Candle,2013,John Stephenson,"Max Lucado (based on the novel by), Candace Lee (screenplay), Eric Newman (screenplay)","Hans Matheson, Samantha Barks, Lesley Manville, Sylvester McCoy",Drama,English,UK,100,2209479
1801,1968,Romeo & Juliet,2013,Carlo Carlei,"Julian Fellowes (screenplay), William Shakespeare (play)","Damian Lewis, Laura Morante, Tomas Arana, Kodi Smit-McPhee",Drama,English,UK,113,1161089
1817,1987,Afternoon Delight,2013,Jill Soloway,Jill Soloway,"Kathryn Hahn, Josh Radnor, Juno Temple, Jane Lynch",Comedy,English,USA,98,174496
1821,1991,Jellyfish Eyes,2013,Takashi Murakami,"Takashi Murakami (story), Yoshihiro Nishimura (screenplay), Jun Tsugita (screenplay)","Takuto Sueoka, Himeka Asami, Masataka Kubota, Shota Sometani",Comedy,Japanese,Japan,101,5532
1822,1992,Escape Plan,2013,Mikael Hafstrom,"Miles Chapman (screenplay by), Jason Keller (screenplay by), Miles Chapman (story by)","Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel, Faran Tahir",Action,English,USA,115,18645489
1824,1994,Red Obsession,2013,"David Roach, Warwick Ross","David Roach, Warwick Ross","Russell Crowe, Sara Eisen, Debra Meiburg",Documentary,English,Australia,75,9939
1827,1997,The Selfish Giant,2013,Clio Barnard,"Clio Barnard, Oscar Wilde (inspired by 'The Selfish Giant')","Conner Chapman, Shaun Thomas, Ralph Ineson, Ian Burfield",Drama,English,UK,91,12189
1828,1998,The Host,2013,Andrew Niccol,"Andrew Niccol (screenplay), Stephenie Meyer (novel)","Rachel Roberts, Shyaam Karra, Brent Wendell Williams, Jhil McEntyre",Action,English,USA,125,26609448
1834,2004,Under the Skin,2013,Jonathan Glazer,"Walter Campbell, Jonathan Glazer, Michel Faber (based on the novel by)","Scarlett Johansson, Jeremy McWilliams, Lynsey Taylor Mackay, Dougie McConnell",Drama,English,Switzerland,108,2326121
1837,2007,I Used to Be Darker,2013,Matthew Porterfield,"Amy Belk (screenplay), Matthew Porterfield (screenplay)","Deragh Campbell, Hannah Gross, Ned Oldham, Kim Taylor",Drama,English,USA,89,21964
1842,2012,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013,Felix Herngren,"Felix Herngren (screenplay), Hans Ingemansson (screenplay), Jonas Jonasson (novel)","Robert Gustafsson, Mia Skaringer, Iwar Wiklander, David Wiberg",Adventure,Swedish,Sweden,114,694069
1852,2022,Goliyon Ki Rasleela Ram-Leela,2013,Sanjay Leela Bhansali,"Sanjay Leela Bhansali (screenplay), William Shakespeare (play), Siddharth Singh (screenplay), Garima Wahal (screenplay)","Ranveer Singh, Deepika Padukone, Supriya Pathak, Sharad Kelkar",Drama,Hindi,India,150,2386695
1854,2024,The Incredible Burt Wonderstone,2013,Don Scardino,"Jonathan Goldstein (screenplay), John Francis Daley (screenplay), Chad Kultgen (story), Tyler Mitchell (story), Jonathan Goldstein (story), John Francis Daley (story)","Steve Carell, Steve Buscemi, Olivia Wilde, Jim Carrey",Adventure,English,USA,100,22525921
1875,2048,Alone Yet Not Alone,2013,"Ray Bengston, George D. Escobar(co-director)","Tracy Leininger Craven (book), George D. Escobar, James Richards","Kelly Greyson, Natalie Racoosin, Clay Walker, Jenn Gotzon Chandler",Action,English,USA,103,668172
1893,2067,Ip Man: The Final Fight,2013,Herman Yau,Erica Lee (screenplay),"Anthony Chau-Sang Wong, Gillian Chung, Jordan Chan, Eric Tsang",Action,Cantonese,Hong Kong,100,27201
1894,2068,Kai po che!,2013,Abhishek Kapoor,"Chetan Bhagat (novel), Abhishek Kapoor (adaptation), Supratik Sen (adaptation), Chetan Bhagat (adaptation), Pubali Chaudhuri (adaptation)","Rajkummar Rao, Sushant Singh Rajput, Amit Sadh, Amrita Puri",Drama,Hindi,India,120,1122527
1931,2106,After Earth,2013,M. Night Shyamalan,"Gary Whitta (screenplay), M. Night Shyamalan (screenplay), Will Smith (story)","Jaden Smith, Will Smith, Sophie Okonedo, Zoe Kravitz",Action,English,USA,100,60522097
1944,2119,21 & Over,2013,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright",Comedy,English,USA,93,25675765
1989,2165,Dirty Wars,2013,Rick Rowley,"David Riker, Jeremy Scahill","Nasser Al Aulaqi, Saleha Al Aulaqi, Muqbal Al Kazemi, Abdul Rahman Barman",Documentary,English,USA,87,365604
1997,2175,Planes,2013,Klay Hall,"John Lasseter (original story by), Klay Hall (original story by), Jeffrey M. Howard (original story by), Jeffrey M. Howard (screenplay by), Roberts Gannaway (additional story material), Jon Cryer (additional story material)","Dane Cook, Stacy Keach, Brad Garrett, Teri Hatcher",Animation,English,USA,91,71270759
2002,2180,Grace Unplugged,2013,Brad J. Silverman,"Brad J. Silverman (screenplay), Brad J. Silverman (story), Brandon Rice (story), James Killian (story)","AJ Michalka, James Denton, Kevin Pollak, Shawnee Smith",Drama,English,USA,102,2507106
2006,2185,Filth,2013,Jon S. Baird,"Jon S. Baird, Irvine Welsh (based on the novel by)","James McAvoy, Jamie Bell, Eddie Marsan, Imogen Poots",Comedy,English,UK,97,23145
2013,2192,The Lone Ranger,2013,Gore Verbinski,"Justin Haythe (screenplay), Ted Elliott (screenplay), Terry Rossio (screenplay), Ted Elliott (screen story), Terry Rossio (screen story), Justin Haythe (screen story)","Johnny Depp, Armie Hammer, William Fichtner, Tom Wilkinson",Action,English,USA,150,89289910
2017,2196,Ai Weiwei: The Fake Case,2013,Andreas Johnsen,Andreas Johnsen,"Lao Ai, Jerome A. Cohen, Yunchang He, Zhanyang Li",Documentary,Mandarin,Denmark,86,24134
2025,2204,The Sacrament,2013,Ti West,Ti West,"Joe Swanberg, AJ Bowen, Kentucker Audley, Gene Jones",Horror,English,USA,99,4475
2027,2206,Redwood Highway,2013,Gary Lundgren,"Gary Lundgren, James Twyman","Shirley Knight, Tom Skerritt, Danforth Comins, Catherine E. Coulson",Drama,English,USA,90,132297
2034,2213,Nebraska,2013,Alexander Payne,Bob Nelson,"Bruce Dern, Will Forte, June Squibb, Bob Odenkirk",Adventure,English,USA,115,11348612
2038,2218,About Time,2013,Richard Curtis,Richard Curtis,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson",Comedy,English,UK,123,18472384
2044,2225,Pawn Shop Chronicles,2013,Wayne Kramer,Adam Minarovich (screenplay),"Paul Walker, Matt Dillon, Brendan Fraser, Kevin Rankin",Action,English,USA,112,4915
2066,2248,Labor Day,2013,Jason Reitman,"Jason Reitman (screenplay), Joyce Maynard (based on the novel by)","Kate Winslet, Josh Brolin, Gattlin Griffith, Tobey Maguire",Drama,English,USA,111,13362308
2071,2254,Parkland,2013,Peter Landesman,"Peter Landesman, Vincent Bugliosi (book)","Marcia Gay Harden, Matt Barr, Zac Efron, Mallory Moye",Drama,English,USA,93,652355
2100,2285,Khumba,2013,Anthony Silverston,"Raffaella Delle Donne, Anthony Silverston, Jonathan Roberts (additional screenplay), Camilla Bubna-Kasteliz (script editor), Mike de Seve (additional dialogue), Joe Vitale (additional dialogue), Dave Bejoya (additional dialogue)","Jake T. Austin, Adrian Rhodes, Sam Riegel, Bryce Papenbrook",Animation,English,South Africa,85,90465
2104,2289,Silver Circle,2013,Pasha Roberts,Steven Schwartz (screenplay),"De'Lon Grant, Philana Mia, Peter Berkrot, Victor Shopov",Animation,English,USA,90,2825
2107,2292,The Great Gatsby,2013,Baz Luhrmann,"Baz Luhrmann (screenplay), Craig Pearce (screenplay), F. Scott Fitzgerald (based on the novel by)","Lisa Adam, Frank Aldridge, Amitabh Bachchan, Steve Bisley",Drama,English,Australia,143,144812796
2120,2305,The Wolf of Wall Street,2013,Martin Scorsese,"Terence Winter (screenplay), Jordan Belfort (book)","Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey",Biography,English,USA,180,91330760
2121,2306,Saving Mr. Banks,2013,John Lee Hancock,"Kelly Marcel, Sue Smith","Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell",Biography,English,USA,125,53260198
2140,2328,Raanjhanaa,2013,Aanand L. Rai,Himanshu Sharma,"Dhanush, Sonam Kapoor, Mohammed Zeeshan Ayyub, Swara Bhaskar",Drama,Hindi,India,140,875051
2148,2337,Race 2,2013,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shiraz Ahmed (screenplay), Kiran Kotrial (dialogue)","Saif Ali Khan, John Abraham, Deepika Padukone, Anil Kapoor",Action,Hindi,India,150,1578996
2150,2339,The Retrieval,2013,Chris Eska,Chris Eska,"Ashton Sanders, Tishuan Scott, Keston John, Bill Oberst Jr.",Adventure,English,USA,92,50257
2162,2351,It Felt Like Love,2013,Eliza Hittman,Eliza Hittman,"Gina Piersanti, Jesse Cordasco, Giovanna Salimeni, Nugget",Drama,English,USA,82,31173
2164,2353,Walking with the Enemy,2013,Mark Schmidt,"Kenny Golde (screenplay), Richard Lasser (additional screenplay material), Jack Snyder (additional material)","Vitalie Bichir, Florin Arhip, Jonas Armstrong, David Leon",Action,English,Romania,124,357000
2166,2355,Monsters University,2013,Dan Scanlon,"Dan Scanlon (story by), Daniel Gerson (story by), Robert L. Baird (story by), Daniel Gerson (screenplay by), Robert L. Baird (screenplay by), Dan Scanlon (screenplay by), Adrian Molina (additional screenplay material by)","Billy Crystal, John Goodman, Steve Buscemi, Helen Mirren",Animation,English,USA,104,260300000
2175,2365,Her,2013,Spike Jonze,Spike Jonze,"Joaquin Phoenix, Lynn Adrianna, Lisa Renee Pitts, Gabe Gomez",Drama,English,USA,126,17901029
2189,2379,Austenland,2013,Jerusha Hess,"Jerusha Hess (screenplay), Shannon Hale (screenplay), Shannon Hale (based on the novel by)","Keri Russell, JJ Feild, Bret McKenzie, Jennifer Coolidge",Comedy,English,UK,97,2155334
2199,2389,Upstream Color,2013,Shane Carruth,Shane Carruth,"Amy Seimetz, Shane Carruth, Andrew Sensenig, Thiago Martins",Drama,English,USA,96,415067
2206,2397,Lee Daniels' The Butler,2013,Lee Daniels,"Danny Strong, Wil Haygood (article)","Forest Whitaker, David Banner, Michael Rainey Jr., LaJessie Smith",Biography,English,USA,132,116631310
2211,2403,Escape from Tomorrow,2013,Randy Moore,Randy Moore,"Roy Abramsohn, Elena Schuber, Katelynn Rodriguez, Jack Dalton",Drama,English,USA,90,169719
2217,2409,The Wolverine,2013,James Mangold,"Mark Bomback (screenplay), Scott Frank (screenplay)","Hugh Jackman, Tao Okamoto, Rila Fukushima, Hiroyuki Sanada",Action,English,USA,126,132550960
2223,2415,The Frozen Ground,2013,Scott Walker,Scott Walker,"Nicolas Cage, Vanessa Hudgens, John Cusack, Dean Norris",Crime,English,USA,105,89515
2233,2426,Man of Steel,2013,Zack Snyder,"David S. Goyer (screenplay), David S. Goyer (story), Christopher Nolan (story), Jerry Siegel (Superman created by), Joe Shuster (Superman created by)","Henry Cavill, Amy Adams, Michael Shannon, Diane Lane",Action,English,USA,143,291021565
2234,2427,The Double,2013,Richard Ayoade,"Fyodor Dostoevsky (novel), Richard Ayoade, Avi Korine (story), Avi Korine","Jesse Eisenberg, Mia Wasikowska, Wallace Shawn, Yasmin Paige",Comedy,English,UK,93,520447
2275,2468,Bad Grandpa,2013,Jeff Tremaine,"Johnny Knoxville (screenplay), Spike Jonze (screenplay), Jeff Tremaine (screenplay), Johnny Knoxville (story), Spike Jonze (story), Jeff Tremaine (story), Fax Bahr (story), Adam Small (story)","Johnny Knoxville, Jackson Nicoll, Gregorio, Georgina Cates",Comedy,English,USA,92,84961415
2281,2474,The Dog,2013,"Allison Berg, Frank Keraudren","Allison Berg, Frank Keraudren","John Wojtowicz, Carmen Bifulco, Jeremy Bowker, Liz Debbie Eden",Documentary,English,USA,101,44569
2286,2479,What If,2013,Michael Dowse,"Elan Mastai, T.J. Dawe (play), Michael Rinaldi (play)","Daniel Radcliffe, Zoe Kazan, Megan Park, Adam Driver",Comedy,English,Ireland,98,2743895
2287,2481,This Is the End,2013,"Evan Goldberg, Seth Rogen","Seth Rogen (screenplay), Evan Goldberg (screenplay), Seth Rogen (screen story), Evan Goldberg (screen story), Seth Rogen (short film ""Jay and Seth vs. The Apocalypse""), Jason Stone (based on the short film ""Jay and Seth vs. The Apocalypse"" by), Evan Goldberg (short film ""Jay and Seth vs. The Apocalypse"")","James Franco, Jonah Hill, Seth Rogen, Jay Baruchel",Comedy,English,USA,107,96200000
2296,2490,Home Run,2013,David Boyd,"Brian Brightly, Candace Lee, Eric Newman, Melanie Wistar","Scott Elrod, Dorian Brown Pham, Charles Henry Wyson, James Devoti",Drama,English,USA,113,2859955
2297,2491,The Way Way Back,2013,"Nat Faxon, Jim Rash","Nat Faxon, Jim Rash","Steve Carell, Toni Collette, Allison Janney, AnnaSophia Robb",Comedy,English,USA,103,21501098
2309,2504,Yeh Jawaani Hai Deewani,2013,Ayan Mukherjee,"Hussain Dalal (dialogue), Ayan Mukherjee (story and screenplay)","Ranbir Kapoor, Deepika Padukone, Aditya Roy Kapoor, Kalki Koechlin",Comedy,Hindi,India,160,3688635
2312,2507,Kids for Cash,2013,Robert May,Robert May,"Charlie Balasavage, Joanne Balasavage, Justin Bodnar, Lisa Griffiths",Documentary,English,USA,102,36639
2319,2514,The Family,2013,Luc Besson,"Luc Besson (screenplay), Michael Caleo (screenplay), Tonino Benacquista (based on the book by)","Robert De Niro, Michelle Pfeiffer, Dianna Agron, John D'Leo",Comedy,English,USA,111,34600000
2341,2537,At Middleton,2013,Adam Rodgers,"Glenn German, Adam Rodgers","Andy Garcia, Vera Farmiga, Taissa Farmiga, Spencer Rocco Lofranco",Comedy,English,USA,99,52926
2342,2538,Epic,2013,Chris Wedge,"James V. Hart (screenplay), William Joyce (screenplay), Daniel Shere (screenplay), Tom J. Astle (screenplay), Matt Ember (screenplay), William Joyce (story), James V. Hart (story), Chris Wedge (story), William Joyce (Leafmen characters from book ""The Leaf Men and the Brave Good Bugs"")","Blake Anderson, Aziz Ansari, Allison Bills, Jim Conroy",Animation,English,USA,102,107515297
2344,2540,White House Down,2013,Roland Emmerich,James Vanderbilt,"Channing Tatum, Jamie Foxx, Maggie Gyllenhaal, Jason Clarke",Action,English,USA,131,73103784
