14799,For Your Consideration,18,Drama
29044,Street Fight,99,Documentary
13542,Red Dust,18,Drama
21710,Fuck,99,Documentary
8588,Shooting Dogs,18,Drama
8588,Shooting Dogs,36,History
36557,Casino Royale,12,Adventure
36557,Casino Royale,28,Action
36557,Casino Royale,53,Thriller
9836,Happy Feet,16,Animation
9836,Happy Feet,35,Comedy
9809,Let's Go to Prison,35,Comedy
9809,Let's Go to Prison,80,Crime
7551,Déjà Vu,28,Action
7551,Déjà Vu,53,Thriller
7551,Déjà Vu,878,Science Fiction
10741,Bobby,36,History
10741,Bobby,18,Drama
9969,Deck the Halls,35,Comedy
9969,Deck the Halls,10751,Family
2357,10 Items or Less,35,Comedy
2357,10 Items or Less,18,Drama
1581,The Holiday,35,Comedy
1581,The Holiday,10749,Romance
21600,I Wake Up Screaming,18,Drama
21600,I Wake Up Screaming,53,Thriller
21600,I Wake Up Screaming,80,Crime
57977,Luna de Avellaneda,18,Drama
57977,Luna de Avellaneda,10749,Romance
313,Snow Cake,10749,Romance
313,Snow Cake,18,Drama
7873,Harsh Times,80,Crime
7873,Harsh Times,18,Drama
7873,Harsh Times,53,Thriller
7873,Harsh Times,28,Action
14823,London to Brighton,80,Crime
14823,London to Brighton,18,Drama
14823,London to Brighton,53,Thriller
27387,Gacy,80,Crime
27387,Gacy,18,Drama
8324,Fast Food Nation,35,Comedy
8324,Fast Food Nation,18,Drama
8324,Fast Food Nation,53,Thriller
29415,La Bête Humaine,18,Drama
27019,Celine and Julie Go Boating,9648,Mystery
27019,Celine and Julie Go Boating,18,Drama
27019,Celine and Julie Go Boating,35,Comedy
27019,Celine and Julie Go Boating,14,Fantasy
85505,Min and Bill,18,Drama
85505,Min and Bill,35,Comedy
42822,20,000 Years in Sing Sing,18,Drama
42822,20,000 Years in Sing Sing,80,Crime
5698,The Great Train Robbery,28,Action
5698,The Great Train Robbery,12,Adventure
5698,The Great Train Robbery,37,Western
36265,Simon of the Desert,35,Comedy
36265,Simon of the Desert,36,History
36265,Simon of the Desert,18,Drama
2179,Tenacious D in The Pick of Destiny,35,Comedy
2179,Tenacious D in The Pick of Destiny,10402,Music
39219,The Facts of Life,18,Drama
39219,The Facts of Life,35,Comedy
39219,The Facts of Life,10749,Romance
47156,It's a Wonderful World,35,Comedy
47156,It's a Wonderful World,80,Crime
47156,It's a Wonderful World,9648,Mystery
47156,It's a Wonderful World,10749,Romance
15152,OSS 117: Cairo, Nest of Spies,80,Crime
15152,OSS 117: Cairo, Nest of Spies,28,Action
15152,OSS 117: Cairo, Nest of Spies,12,Adventure
15152,OSS 117: Cairo, Nest of Spies,35,Comedy
14457,Reeker,27,Horror
14457,Reeker,9648,Mystery
76211,Sitting Pretty,35,Comedy
38450,The Last Hard Men,37,Western
15804,A Brighter Summer Day,80,Crime
15804,A Brighter Summer Day,18,Drama
15804,A Brighter Summer Day,10749,Romance
14978,Moog,99,Documentary
14978,Moog,18,Drama
14978,Moog,10402,Music
14978,Moog,10749,Romance
2447,The Nativity Story,18,Drama
2447,The Nativity Story,36,History
10032,Van Wilder 2: The Rise of Taj,35,Comedy
9796,Turistas,27,Horror
9796,Turistas,53,Thriller
1372,Blood Diamond,18,Drama
1372,Blood Diamond,53,Thriller
1372,Blood Diamond,28,Action
22440,Dracula's Daughter,18,Drama
22440,Dracula's Daughter,14,Fantasy
22440,Dracula's Daughter,27,Horror
39554,Doc Savage: The Man of Bronze,12,Adventure
17604,She,10749,Romance
17604,She,14,Fantasy
17604,She,12,Adventure
15077,Election 2,18,Drama
15077,Election 2,80,Crime
18147,Unaccompanied Minors,35,Comedy
18147,Unaccompanied Minors,10751,Family
54910,Off the Black,18,Drama
9986,Charlotte's Web,35,Comedy
9986,Charlotte's Web,10751,Family
9986,Charlotte's Web,14,Fantasy
2486,Eragon,14,Fantasy
2486,Eragon,28,Action
2486,Eragon,12,Adventure
2486,Eragon,10751,Family
1246,Rocky Balboa,18,Drama
43970,Iron Island,18,Drama
18615,Fur: An Imaginary Portrait of Diane Arbus,18,Drama
18615,Fur: An Imaginary Portrait of Diane Arbus,9648,Mystery
18615,Fur: An Imaginary Portrait of Diane Arbus,10749,Romance
40574,Girl Shy,28,Action
40574,Girl Shy,35,Comedy
40574,Girl Shy,10749,Romance
13210,The Dam Busters,18,Drama
13210,The Dam Busters,28,Action
13210,The Dam Busters,36,History
13210,The Dam Busters,53,Thriller
13210,The Dam Busters,10752,War
25060,Zombie Honeymoon,27,Horror
12795,Another Gay Movie,35,Comedy
12795,Another Gay Movie,10749,Romance
11653,The Myth,28,Action
11653,The Myth,12,Adventure
11653,The Myth,35,Comedy
11653,The Myth,18,Drama
11653,The Myth,14,Fantasy
16066,Oyster Farmer,18,Drama
16066,Oyster Farmer,10769,Foreign
16066,Oyster Farmer,10749,Romance
95797,Waterloo Bridge,18,Drama
95797,Waterloo Bridge,10752,War
77966,Red-Headed Woman,35,Comedy
77966,Red-Headed Woman,10749,Romance
55819,Daniel,18,Drama
46948,Power,18,Drama
97519,Lost Horizon,12,Adventure
97519,Lost Horizon,14,Fantasy
97519,Lost Horizon,10749,Romance
43791,The Man Who Never Was,53,Thriller
43791,The Man Who Never Was,10752,War
43791,The Man Who Never Was,18,Drama
43791,The Man Who Never Was,36,History
82944,Something Wild,18,Drama
14202,The Painted Veil,18,Drama
14202,The Painted Veil,10749,Romance
11170,We Are Marshall,18,Drama
12924,The Place Promised in Our Early Days,16,Animation
12924,The Place Promised in Our Early Days,12,Adventure
12924,The Place Promised in Our Early Days,18,Drama
12924,The Place Promised in Our Early Days,10749,Romance
12924,The Place Promised in Our Early Days,878,Science Fiction
30060,The Plague Dogs,12,Adventure
30060,The Plague Dogs,16,Animation
30060,The Plague Dogs,18,Drama
1247,The Good Shepherd,18,Drama
1247,The Good Shepherd,53,Thriller
1247,The Good Shepherd,36,History
1125,Dreamgirls,18,Drama
8436,The Page Turner,18,Drama
8436,The Page Turner,10402,Music
14277,Loose Change: 2nd Edition,99,Documentary
11214,We Feed the World,99,Documentary
33583,The Decameron,36,History
33583,The Decameron,18,Drama
33583,The Decameron,35,Comedy
1646,Freedom Writers,80,Crime
1646,Freedom Writers,18,Drama
58923,When the Levees Broke: A Requiem in Four Acts,99,Documentary
47143,The Intruder,18,Drama
7736,Katzelmacher,18,Drama
1730,INLAND EMPIRE,27,Horror
1730,INLAND EMPIRE,18,Drama
1730,INLAND EMPIRE,9648,Mystery
1730,INLAND EMPIRE,53,Thriller
42241,Sebastiane,18,Drama
20537,Caravaggio,18,Drama
20537,Caravaggio,36,History
12812,Wild Side,18,Drama
8618,The History Boys,35,Comedy
8618,The History Boys,18,Drama
1259,Notes on a Scandal,18,Drama
1259,Notes on a Scandal,10749,Romance
20842,Children Shouldn't Play with Dead Things,27,Horror
20842,Children Shouldn't Play with Dead Things,35,Comedy
10908,Inferno,28,Action
10908,Inferno,18,Drama
10908,Inferno,10749,Romance
34943,The Face Behind the Mask,80,Crime
34943,The Face Behind the Mask,18,Drama
27067,The Life of Jesus,10749,Romance
27067,The Life of Jesus,18,Drama
9053,DOA: Dead or Alive,12,Adventure
9053,DOA: Dead or Alive,28,Action
9053,DOA: Dead or Alive,53,Thriller
1494,Curse of the Golden Flower,28,Action
1494,Curse of the Golden Flower,18,Drama
1494,Curse of the Golden Flower,14,Fantasy
13318,The Bothersome Man,35,Comedy
13318,The Bothersome Man,18,Drama
13318,The Bothersome Man,14,Fantasy
10462,Don't Drink the Water,35,Comedy
182,The Good German,10752,War
182,The Good German,80,Crime
182,The Good German,18,Drama
182,The Good German,9648,Mystery
182,The Good German,10749,Romance
182,The Good German,53,Thriller
31048,Sweet Land,18,Drama
31048,Sweet Land,10749,Romance
1251,Letters from Iwo Jima,28,Action
1251,Letters from Iwo Jima,12,Adventure
1251,Letters from Iwo Jima,18,Drama
1251,Letters from Iwo Jima,10752,War
43512,Presenting Lily Mars,10402,Music
43512,Presenting Lily Mars,10749,Romance
9656,Black Christmas,27,Horror
9656,Black Christmas,53,Thriller
5393,Happily N'Ever After,16,Animation
5393,Happily N'Ever After,35,Comedy
5393,Happily N'Ever After,10751,Family
5393,Happily N'Ever After,14,Fantasy
5393,Happily N'Ever After,878,Science Fiction
14171,Home of the Brave,28,Action
14171,Home of the Brave,18,Drama
14396,Code Name: The Cleaner,28,Action
14396,Code Name: The Cleaner,35,Comedy
14396,Code Name: The Cleaner,80,Crime
1931,Stomp the Yard,18,Drama
1931,Stomp the Yard,10402,Music
13967,Miss Potter,18,Drama
13967,Miss Potter,10751,Family
13967,Miss Potter,10749,Romance
9992,Arthur and the Invisibles,12,Adventure
9992,Arthur and the Invisibles,14,Fantasy
9992,Arthur and the Invisibles,16,Animation
9992,Arthur and the Invisibles,10751,Family
16371,Tell Me Something,80,Crime
16371,Tell Me Something,10769,Foreign
16371,Tell Me Something,27,Horror
16371,Tell Me Something,9648,Mystery
16371,Tell Me Something,53,Thriller
19344,Loving Annabelle,18,Drama
19344,Loving Annabelle,10749,Romance
8275,American Pie Presents: The Naked Mile,35,Comedy
79767,Rolling Family,18,Drama
79767,Rolling Family,35,Comedy
2433,The Young Girls of Rochefort,10402,Music
2433,The Young Girls of Rochefort,10749,Romance
2433,The Young Girls of Rochefort,18,Drama
2433,The Young Girls of Rochefort,35,Comedy
2204,Alice in the Cities,18,Drama
42567,David and Bathsheba,18,Drama
42567,David and Bathsheba,10749,Romance
26518,Old Joy,18,Drama
14449,The Banquet,14,Fantasy
14449,The Banquet,18,Drama
14449,The Banquet,28,Action
14449,The Banquet,36,History
13771,Venus,18,Drama
13771,Venus,35,Comedy
13771,Venus,10749,Romance
33375,My Bollywood Bride,35,Comedy
33375,My Bollywood Bride,10749,Romance
10810,Rosario Tijeras,80,Crime
10810,Rosario Tijeras,10749,Romance
10810,Rosario Tijeras,18,Drama
1773,American Madness,80,Crime
1773,American Madness,18,Drama
11578,The Return of Don Camillo,35,Comedy
11972,Don Camillo,35,Comedy
38025,Invisible Waves,18,Drama
38025,Invisible Waves,53,Thriller
27095,Cold Showers,18,Drama
31325,The Singer,18,Drama
31325,The Singer,10749,Romance
4283,Primeval,12,Adventure
7457,Alpha Dog,80,Crime
7457,Alpha Dog,18,Drama
8398,The Hitcher,28,Action
8398,The Hitcher,27,Horror
8398,The Hitcher,80,Crime
13551,The Dead Girl,9648,Mystery
13551,The Dead Girl,18,Drama
13551,The Dead Girl,80,Crime
13551,The Dead Girl,53,Thriller
36878,Testament of Orpheus,14,Fantasy
36878,Testament of Orpheus,18,Drama
19166,House Of 9,53,Thriller
19166,House Of 9,18,Drama
19166,House Of 9,27,Horror
19166,House Of 9,9648,Mystery
43470,A Stolen Life,18,Drama
3549,After the Wedding,18,Drama
25648,Time,10749,Romance
25648,Time,18,Drama
25648,Time,9648,Mystery
11225,Into Great Silence,99,Documentary
11225,Into Great Silence,10769,Foreign
6166,Dinner for One,35,Comedy
19629,Red Doors,35,Comedy
19629,Red Doors,18,Drama
12183,The Wendell Baker Story,35,Comedy
12183,The Wendell Baker Story,18,Drama
12183,The Wendell Baker Story,10749,Romance
56705,Crawlspace,27,Horror
56705,Crawlspace,53,Thriller
27337,Linda Linda Linda,35,Comedy
78318,Juarez,18,Drama
78318,Juarez,36,History
78318,Juarez,10749,Romance
37952,The Weeping Meadow,10749,Romance
37952,The Weeping Meadow,18,Drama
37952,The Weeping Meadow,36,History
46919,Daisies,18,Drama
46919,Daisies,35,Comedy
1265,Bridge to Terabithia,12,Adventure
1265,Bridge to Terabithia,18,Drama
1265,Bridge to Terabithia,10751,Family
14137,Beer League,35,Comedy
15689,Dead Meat,35,Comedy
15689,Dead Meat,28,Action
15689,Dead Meat,27,Horror
15689,Dead Meat,878,Science Fiction
27432,Killer of Sheep,18,Drama
36877,The Blood of a Poet,18,Drama
36877,The Blood of a Poet,14,Fantasy
14891,Dirty Sanchez: The Movie,35,Comedy
12547,Shadows in the Sun,18,Drama
12547,Shadows in the Sun,35,Comedy
12547,Shadows in the Sun,10749,Romance
25623,House,35,Comedy
25623,House,14,Fantasy
25623,House,27,Horror
13140,Kenny,35,Comedy
13365,49 Up,99,Documentary
10758,Waitress,35,Comedy
26594,The Secret,99,Documentary
22473,Neverwas,18,Drama
22473,Neverwas,14,Fantasy
22473,Neverwas,53,Thriller
51863,Seven Up!,99,Documentary
50754,7 Plus Seven,99,Documentary
74126,Record of a Tenement Gentleman,35,Comedy
74126,Record of a Tenement Gentleman,18,Drama
16138,R-Point,28,Action
16138,R-Point,36,History
16138,R-Point,27,Horror
13668,Catch and Release,35,Comedy
13668,Catch and Release,18,Drama
13668,Catch and Release,10749,Romance
7516,Smokin' Aces,28,Action
7516,Smokin' Aces,35,Comedy
7516,Smokin' Aces,80,Crime
7516,Smokin' Aces,53,Thriller
10075,Blood and Chocolate,18,Drama
10075,Blood and Chocolate,14,Fantasy
10075,Blood and Chocolate,27,Horror
10075,Blood and Chocolate,10749,Romance
9760,Epic Movie,28,Action
9760,Epic Movie,12,Adventure
9760,Epic Movie,35,Comedy
9966,The Messengers,9648,Mystery
9966,The Messengers,53,Thriller
9966,The Messengers,27,Horror
1257,Because I Said So,35,Comedy
1248,Hannibal Rising,80,Crime
1248,Hannibal Rising,18,Drama
1248,Hannibal Rising,53,Thriller
9757,Norbit,35,Comedy
56165,Billy the Kid vs. Dracula,28,Action
56165,Billy the Kid vs. Dracula,35,Comedy
56165,Billy the Kid vs. Dracula,27,Horror
90560,Red Angel,10752,War
90560,Red Angel,18,Drama
90560,Red Angel,10769,Foreign
5206,The Boss of It All,35,Comedy
14761,Cocaine Cowboys,28,Action
14761,Cocaine Cowboys,99,Documentary
1252,Lonely Hearts,18,Drama
1252,Lonely Hearts,53,Thriller
1252,Lonely Hearts,80,Crime
1252,Lonely Hearts,10749,Romance
2062,Ratatouille,16,Animation
2062,Ratatouille,35,Comedy
2062,Ratatouille,10751,Family
2062,Ratatouille,14,Fantasy
11650,Five Fingers,18,Drama
11650,Five Fingers,28,Action
11650,Five Fingers,53,Thriller
12580,Izo,28,Action
12580,Izo,18,Drama
12580,Izo,14,Fantasy
12580,Izo,36,History
12580,Izo,27,Horror
40641,Lola,18,Drama
40641,Lola,10749,Romance
23544,The Point!,16,Animation
23544,The Point!,18,Drama
23544,The Point!,10751,Family
23544,The Point!,14,Fantasy
2266,Paris, je t'aime,18,Drama
2266,Paris, je t'aime,10749,Romance
5172,The Astronaut Farmer,12,Adventure
5172,The Astronaut Farmer,35,Comedy
5172,The Astronaut Farmer,18,Drama
5172,The Astronaut Farmer,878,Science Fiction
15962,Murk,53,Thriller
15962,Murk,18,Drama
9965,Wake Up, Ron Burgundy: The Lost Movie,35,Comedy
13127,SPL: Kill Zone,28,Action
13127,SPL: Kill Zone,80,Crime
13127,SPL: Kill Zone,18,Drama
13127,SPL: Kill Zone,53,Thriller
34866,Mafioso,18,Drama
34866,Mafioso,28,Action
34866,Mafioso,35,Comedy
34866,Mafioso,80,Crime
34866,Mafioso,10769,Foreign
37725,It's a Boy Girl Thing,35,Comedy
37725,It's a Boy Girl Thing,14,Fantasy
37725,It's a Boy Girl Thing,10749,Romance
40973,Myra Breckinridge,35,Comedy
40973,Myra Breckinridge,18,Drama
63460,Vice Squad,28,Action
63460,Vice Squad,18,Drama
63460,Vice Squad,9648,Mystery
63460,Vice Squad,53,Thriller
13517,The Ugly Duckling and Me!,10751,Family
13517,The Ugly Duckling and Me!,16,Animation
13517,The Ugly Duckling and Me!,35,Comedy
22105,Danika,18,Drama
22105,Danika,27,Horror
22105,Danika,53,Thriller
2016,Days of Glory,18,Drama
2016,Days of Glory,36,History
2016,Days of Glory,10752,War
3024,The Strange Case of Dr. Jekyll and Mr. Hyde,18,Drama
3024,The Strange Case of Dr. Jekyll and Mr. Hyde,878,Science Fiction
3024,The Strange Case of Dr. Jekyll and Mr. Hyde,53,Thriller
47200,Schizo,80,Crime
47200,Schizo,18,Drama
47200,Schizo,10749,Romance
17266,The Odyssey,12,Adventure
17266,The Odyssey,14,Fantasy
9828,Unknown,80,Crime
9828,Unknown,18,Drama
9828,Unknown,9648,Mystery
9828,Unknown,53,Thriller
34038,Magical Mystery Tour,10402,Music
71506,Ringers - Lord of the Fans,99,Documentary
74581,Sisters of the Gion,18,Drama
9958,Trailer Park Boys: The Movie,35,Comedy
1250,Ghost Rider,53,Thriller
1250,Ghost Rider,28,Action
1250,Ghost Rider,14,Fantasy
1250,Ghost Rider,27,Horror
4169,Breach,18,Drama
4169,Breach,53,Thriller
4169,Breach,80,Crime
4169,Breach,36,History
16555,Daddy's Little Girls,35,Comedy
16555,Daddy's Little Girls,18,Drama
16555,Daddy's Little Girls,10749,Romance
11172,Music and Lyrics,35,Comedy
11172,Music and Lyrics,10402,Music
11172,Music and Lyrics,10749,Romance
3594,The Number 23,53,Thriller
3594,The Number 23,18,Drama
3594,The Number 23,9648,Mystery
10090,Reno 911!: Miami,28,Action
10090,Reno 911!: Miami,12,Adventure
10090,Reno 911!: Miami,35,Comedy
10090,Reno 911!: Miami,80,Crime
7874,Black Snake Moan,18,Drama
14845,Gray Matters,35,Comedy
14845,Gray Matters,10749,Romance
29965,Be with Me,18,Drama
29965,Be with Me,10749,Romance
29965,Be with Me,10769,Foreign
13916,Shooting Gallery,35,Comedy
13916,Shooting Gallery,18,Drama
13916,Shooting Gallery,10749,Romance
13916,Shooting Gallery,53,Thriller
52920,What Will You Do When You Catch Me?,35,Comedy
52920,What Will You Do When You Catch Me?,10769,Foreign
48215,The Dagger of Kamui,16,Animation
48215,The Dagger of Kamui,28,Action
22485,loudQUIETloud: A Film About the Pixies,99,Documentary
22485,loudQUIETloud: A Film About the Pixies,10402,Music
13393,My Father and My Son,35,Comedy
13393,My Father and My Son,18,Drama
12271,Factory Girl,18,Drama
40394,Salon Kitty,18,Drama
17919,Human Trafficking,18,Drama
13185,Kidulthood,18,Drama
26655,Like Mike 2: Streetball,35,Comedy
26655,Like Mike 2: Streetball,18,Drama
26655,Like Mike 2: Streetball,10751,Family
42630,Lady in Cement,9648,Mystery
42630,Lady in Cement,35,Comedy
42630,Lady in Cement,80,Crime
42630,Lady in Cement,18,Drama
22172,Street Trash,35,Comedy
22172,Street Trash,27,Horror
42721,Fighting Elegy,28,Action
42721,Fighting Elegy,35,Comedy
42721,Fighting Elegy,18,Drama
27523,Salvatore Giuliano,28,Action
27523,Salvatore Giuliano,18,Drama
28955,First Man Into Space,18,Drama
28955,First Man Into Space,27,Horror
28955,First Man Into Space,878,Science Fiction
27313,I Drink Your Blood,27,Horror
4638,Hot Fuzz,80,Crime
4638,Hot Fuzz,28,Action
4638,Hot Fuzz,35,Comedy
68979,Dead Heat on a Merry-Go-Round,35,Comedy
68979,Dead Heat on a Merry-Go-Round,80,Crime
68979,Dead Heat on a Merry-Go-Round,18,Drama
68979,Dead Heat on a Merry-Go-Round,53,Thriller
11841,The 36th Chamber of Shaolin,28,Action
11841,The 36th Chamber of Shaolin,12,Adventure
28261,Mad Love,35,Comedy
28261,Mad Love,27,Horror
83980,The Trial of Billy Jack,28,Action
83980,The Trial of Billy Jack,18,Drama
94393,The Savage Innocents,18,Drama
9695,Karla,80,Crime
9695,Karla,18,Drama
9695,Karla,53,Thriller
24653,The Consequences of Love,80,Crime
24653,The Consequences of Love,18,Drama
1993,Golden Door,36,History
1993,Golden Door,18,Drama
1993,Golden Door,10749,Romance
28710,Kamchatka,18,Drama
28438,The Leopard Man,27,Horror
97548,Family Law,18,Drama
11945,Emil in Lonneberga,35,Comedy
11945,Emil in Lonneberga,10751,Family
12554,Citizen X,80,Crime
12554,Citizen X,18,Drama
12554,Citizen X,36,History
26598,Cats,10402,Music
5691,The Canterbury Tales,35,Comedy
5691,The Canterbury Tales,18,Drama
6443,The Forest for the Trees,18,Drama
1738,Next,28,Action
1738,Next,878,Science Fiction
1738,Next,53,Thriller
1253,Breaking and Entering,18,Drama
1253,Breaking and Entering,10749,Romance
38021,Changing Times,18,Drama
38021,Changing Times,10769,Foreign
38021,Changing Times,10749,Romance
15325,God Grew Tired of Us,99,Documentary
34389,Iraq in Fragments,99,Documentary
34389,Iraq in Fragments,10769,Foreign
15163,Amazing Grace,18,Drama
14375,Romanzo criminale,18,Drama
10845,2001 Maniacs,35,Comedy
10845,2001 Maniacs,27,Horror
31659,Wise Guys,35,Comedy
31659,Wise Guys,80,Crime
15582,Teen Wolf Too,35,Comedy
15582,Teen Wolf Too,14,Fantasy
15582,Teen Wolf Too,10751,Family
42999,The Grim Reaper,18,Drama
42999,The Grim Reaper,53,Thriller
42999,The Grim Reaper,9648,Mystery
42999,The Grim Reaper,10769,Foreign
31015,Body Count,28,Action
31015,Body Count,53,Thriller
1949,Zodiac,80,Crime
1949,Zodiac,18,Drama
1949,Zodiac,9648,Mystery
1949,Zodiac,53,Thriller
11330,Pusher III: I'm the Angel of Death,28,Action
11330,Pusher III: I'm the Angel of Death,53,Thriller
11330,Pusher III: I'm the Angel of Death,80,Crime
99259,Eight Deadly Shots,18,Drama
10942,Babylon 5: The Gathering,878,Science Fiction
10942,Babylon 5: The Gathering,28,Action
10942,Babylon 5: The Gathering,12,Adventure
7006,White Noise 2: The Light,53,Thriller
7006,White Noise 2: The Light,18,Drama
7006,White Noise 2: The Light,27,Horror
7006,White Noise 2: The Light,14,Fantasy
27040,Meshes of the Afternoon,80,Crime
27040,Meshes of the Afternoon,9648,Mystery
27040,Meshes of the Afternoon,53,Thriller
11199,Wild Hogs,28,Action
11199,Wild Hogs,12,Adventure
11199,Wild Hogs,35,Comedy
41393,Zyzzyx Road,53,Thriller
9784,Man About Town,35,Comedy
9784,Man About Town,18,Drama
9784,Man About Town,10749,Romance
25530,First on the Moon,9648,Mystery
25530,First on the Moon,878,Science Fiction
36610,Wolf,53,Thriller
50812,Unfaithfully Yours,35,Comedy
50812,Unfaithfully Yours,10749,Romance
27864,The Lathe of Heaven,18,Drama
27864,The Lathe of Heaven,14,Fantasy
27864,The Lathe of Heaven,878,Science Fiction
27864,The Lathe of Heaven,53,Thriller
8965,Atlantis: Milo's Return,14,Fantasy
8965,Atlantis: Milo's Return,16,Animation
8965,Atlantis: Milo's Return,878,Science Fiction
8965,Atlantis: Milo's Return,10751,Family
8965,Atlantis: Milo's Return,28,Action
14710,The Westerner,28,Action
14710,The Westerner,37,Western
14710,The Westerner,10749,Romance
14624,The Ultimate Gift,10749,Romance
14624,The Ultimate Gift,18,Drama
14624,The Ultimate Gift,10751,Family
1271,300,28,Action
1271,300,12,Adventure
1271,300,10752,War
10790,The Abandoned,27,Horror
10790,The Abandoned,53,Thriller
18019,Julius Caesar,18,Drama
18019,Julius Caesar,36,History
64142,Three Smart Girls,35,Comedy
64142,Three Smart Girls,10749,Romance
64142,Three Smart Girls,10402,Music
61648,Something in the Wind,35,Comedy
14055,Starter for 10,18,Drama
14055,Starter for 10,35,Comedy
14055,Starter for 10,10749,Romance
2267,The Last Mimzy,12,Adventure
2267,The Last Mimzy,10751,Family
6691,Priceless,18,Drama
6691,Priceless,35,Comedy
6691,Priceless,10749,Romance
1255,The Host,27,Horror
1255,The Host,18,Drama
1255,The Host,878,Science Fiction
47249,America America,18,Drama
47249,America America,36,History
49709,Kippur,18,Drama
49709,Kippur,10769,Foreign
49709,Kippur,10752,War
31040,The Situation,18,Drama
31040,The Situation,36,History
31040,The Situation,10749,Romance
31040,The Situation,53,Thriller
50185,Diary of a Hitman,53,Thriller
50185,Diary of a Hitman,80,Crime
50185,Diary of a Hitman,18,Drama
25105,Flower Drum Song,35,Comedy
25105,Flower Drum Song,10402,Music
2977,Becoming Jane,18,Drama
2977,Becoming Jane,10749,Romance
15664,Right at Your Door,18,Drama
15664,Right at Your Door,53,Thriller
25062,A Taste of Honey,18,Drama
16727,The Namesake,18,Drama
5413,Omagh,18,Drama
46916,Samurai Spy,28,Action
46916,Samurai Spy,18,Drama
46916,Samurai Spy,10769,Foreign
52679,The Last Command,18,Drama
52679,The Last Command,36,History
52679,The Last Command,10749,Romance
14434,I Think I Love My Wife,35,Comedy
14434,I Think I Love My Wife,10749,Romance
27919,The Second Chance,18,Drama
47837,The Fugitive Kind,10749,Romance
47837,The Fugitive Kind,18,Drama
11494,Wilderness,27,Horror
11494,Wilderness,28,Action
11494,Wilderness,53,Thriller
19936,Hipnos,27,Horror
19936,Hipnos,53,Thriller
9963,Premonition,53,Thriller
9963,Premonition,18,Drama
9963,Premonition,9648,Mystery
14001,Dead Silence,27,Horror
2355,Reign Over Me,18,Drama
16385,Pride,18,Drama
16385,Pride,10751,Family
7485,Shooter,28,Action
7485,Shooter,18,Drama
7485,Shooter,9648,Mystery
7485,Shooter,53,Thriller
7485,Shooter,80,Crime
9793,The Hills Have Eyes 2,27,Horror
9793,The Hills Have Eyes 2,53,Thriller
1273,TMNT,12,Adventure
1273,TMNT,16,Animation
1273,TMNT,35,Comedy
1273,TMNT,10751,Family
17388,The Italian,18,Drama
17388,The Italian,10769,Foreign
4657,Jindabyne,80,Crime
4657,Jindabyne,18,Drama
4657,Jindabyne,9648,Mystery
4657,Jindabyne,53,Thriller
42595,The Spider's Stratagem,9648,Mystery
42595,The Spider's Stratagem,18,Drama
19495,Nomad: The Warrior,28,Action
19495,Nomad: The Warrior,36,History
19495,Nomad: The Warrior,10752,War
27263,The Tall Target,9648,Mystery
27263,The Tall Target,53,Thriller
10051,Avenue Montaigne,35,Comedy
10051,Avenue Montaigne,18,Drama
10051,Avenue Montaigne,10749,Romance
9075,Black Book,18,Drama
9075,Black Book,53,Thriller
9075,Black Book,10752,War
20527,Love and Honor,18,Drama
20527,Love and Honor,10769,Foreign
20527,Love and Honor,10749,Romance
8199,Dreamland,18,Drama
8199,Dreamland,10749,Romance
8199,Dreamland,878,Science Fiction
37513,The Quiet Duel,18,Drama
43976,A Moment of Innocence,35,Comedy
43976,A Moment of Innocence,18,Drama
43976,A Moment of Innocence,10769,Foreign
43974,The Silence,18,Drama
43974,The Silence,10402,Music
83346,It's Impossible to Learn to Plow by Reading Books,18,Drama
30081,R.S.V.P.,35,Comedy
30081,R.S.V.P.,27,Horror
17677,The Five Pennies,18,Drama
17677,The Five Pennies,10402,Music
56474,Philanthropy,35,Comedy
56474,Philanthropy,18,Drama
42066,Ladies in Retirement,18,Drama
11958,Not For, or Against (Quite the Contrary),18,Drama
11958,Not For, or Against (Quite the Contrary),80,Crime
192675,Eklavya: The Royal Guard,28,Action
192675,Eklavya: The Royal Guard,18,Drama
192675,Eklavya: The Royal Guard,53,Thriller
5177,Dark Horse,35,Comedy
5177,Dark Horse,18,Drama
20122,Damnation,80,Crime
20122,Damnation,18,Drama
20122,Damnation,10749,Romance
33673,His Kind of Woman,18,Drama
33673,His Kind of Woman,10749,Romance
33673,His Kind of Woman,53,Thriller
297853,Turn of Faith,18,Drama
297853,Turn of Faith,80,Crime
18437,The Darwin Awards,35,Comedy
18437,The Darwin Awards,10749,Romance
18437,The Darwin Awards,12,Adventure
38432,The Tarnished Angels,18,Drama
8270,The Lookout,80,Crime
8270,The Lookout,18,Drama
8270,The Lookout,53,Thriller
9955,Blades of Glory,28,Action
9955,Blades of Glory,35,Comedy
9955,Blades of Glory,18,Drama
16201,Armbryterskan från Ensamheten,99,Documentary
57241,Kissed by Winter,18,Drama
57241,Kissed by Winter,10769,Foreign
57241,Kissed by Winter,53,Thriller
10172,Are We Done Yet?,35,Comedy
10172,Are We Done Yet?,10751,Family
10172,Are We Done Yet?,18,Drama
1683,The Reaping,53,Thriller
1683,The Reaping,27,Horror
10107,Firehouse Dog,12,Adventure
10107,Firehouse Dog,35,Comedy
10107,Firehouse Dog,10751,Family
1267,Meet the Robinsons,16,Animation
1267,Meet the Robinsons,35,Comedy
1267,Meet the Robinsons,10751,Family
